name,definition,type,group,examples,hashtags,origin,synonyms
Шкереться,"спрятаться, замаскироваться, утаиться, остаться незамеченным; залечь в засаду.",несов. неперех. ,(гопники),"Чо ты шкерешся, если тебя вся шалава видела!  • Уважать и защищать нас в нужный момент, а не шкереться в углу.  • Просто есть люди,которым необходимо идти отслужить,а не шкереться, как ссыкуны, с которыми ты там «связываешься»!  • Та шото он шкереться, раздобыл телефончик невнятные обрывки слов не понятно результат достигнут или нет?  • Кому-то не нравлюсь — пусть в лицо говорит —  решим проблему, а не сидит за кнопкой шкереться.  • Вряд ли бы он стал шкереться из-за какой бродячей псины.  • А по поводу нырков было бы надо можно и нырнуть скока раз на 5-8 метров лазил ничего там нет, либо очень умело шкереться! ",#Гопники ,NonNone,шкериться
Шкериться,"Вести себя беспокойно, прятаться от к-л.",несов. перех. и неперех.,NonNone,"Гопы обычно пристают к тем, кто идет и шкерится. ",#Общие ,NonNone,"шухериться, бояться."
шкеришься,"Прятаться, скрываться от кого или чего-либо.",глагол ,(молодежный сленг),NonNone,#Общие ,вероятно из сленга заключенных.,NonNone
Шкеры,обувь.,мн. ч.,NonNone,NonNone,#Общие ,NonNone,NonNone
Шкет,"Человек, не имеющий почти никакого отношения к воровскому сообществу.","-а, только м. р. ",(гопники),Этот шкет сам не знает чего хочет. ,#Гопники ,NonNone,фраер.
Шкет,Парень или девушка активного поведения.,"-а, м. ",(бандиты),Ну ты и шкет! ,#Общие ,NonNone,"пуля, прострел, шустрик, децл."
Шкивает,шатает из стороны в сторону.,несов. перех. и неперех.,NonNone,"Лодку здорово шкивает.  • Шкивает реально машину, если едешь один. Если везешь 3-4 пассажира с сумками - идет на любой скорости, как по рельсам.  • Да пора учиться строить планы, а то шкивает из стороны в сторону.  • При стрельбе ствол вообще не шкивает, стрелять можно очень быстро и точно даже без навыка.  • А шкивает, как при качке. Ходить трудно. ",#Общие ,NonNone,NonNone
Шкнить,ругать.,несов. перех.,NonNone,Сегодня опять Марья Иванна шкнить на счет вчерашнего будет! ,#Общие ,NonNone,вставлять.
Шкня,"обзывательство — ничтожный, мелкий, неприятный человек.","-и, ж.",NonNone,"Гнилой шкня!  • Сам шкня.  • 7 год работаю на окнах, шеф шкня.  • Скоко не форматировал и винду переустанавливал все таже шкня идет!  • Фильм  — унылая шкня!  • Всё капец потихоньку начинаеться шкня.  • Помницо была такая шкня в 9-ых форточках.  • В квартире №17 жила богатая бабка Кисаб, которая была шкня.  • А то шкня какая то получается а не футбол - смотреть противно.  • Я знаю двух Олегов, но один — шкня запойная. ",#Общие ,NonNone,"(2), (3) фигня."
Шкодла,"плохая компания, группа плохих людей, преступная группировка.","-ы, ж., обзывательство",NonNone,"Почему эта шкодла на наши кровные жирует? • И вся эта шкодла будет на всю Европу вопить о светлой истории Латвии. • Как думает власть и вся шкодла, пасущаяся вокруг нее.  • Шкодла из десяти человек, возглавляемая инструктором.  • Нас только двое, а не затаившаяся шкодла малолеток.  •  Когда там собирается вся эта шкодла, стоит позвонить в милицию как сразу же перед их приездом все тихо расходятся. ",#Общие ,NonNone,NonNone
Школа,общее название нескольких стандартных методов составления и взятия вопросов.,"-ы, ж. ","(ИИ, сленг)",NonNone,#Сленг ,NonNone,NonNone
школа,"То,что приносит тебе боль.","сущ., ж. р. ",(учеба),NonNone,#Студенты ,NonNone,"тлен,печаль."
Школоблоггеры,тип пародийных персонажей видеороликов на ютубе и других видеосервисах.,"-а, м. ",(интернет),"Привет тупые школоблоггеры и их фанаты!  • Посмотрел недавно Школоблоггеров.  • Школоблоггеры  —  за последнее время это самое смешное видео, что я видел в интернете.  • Подписывайся на оповещения о новых видео шоу «Школоблоггеры». У кого больше лайков тот школоблоггер! ",#Интернет ,NonNone,NonNone
Школоблоггеры,"Ребенок, который снимает различные видео.","Сущ.,м.р. ",(Видеоблоггеры),Многие школоблогеры стали известны благодаря YouTube. ,#Общие #Интернет ,NonNone,NonNone
Школогайдер,"Школьник, который, вместо того, чтобы учиться, решил записать гайд.","сущ., м. р. ","(Обзорщики школогайдеров, зрители  ТыТруба)",Школогайдер опять снял гайд на Пуджа. ,#Общие #Интернет ,"Schoolguilder - Школьник, записывающий гайды.","Биомусор, ""умный""."
Школодотер,"Это школьник, который вместо учёбы записывает видео про доту.",NonNone,NonNone,NonNone,#Геймеры ,Когда вышла дота 2.,"Даун, аутист, 10-ти летний школьник."
Школоло,"недоразвитый, глупый, неумелый человек (буквально — «школьник»).","-ты, ср. ",(обзывательство),"Ну ты и школоло!  • Лезет тут всякое школоло, которое даже название взрывчатки правильно написать не может.  • Школота или школоло это та часть школьников которая приравнивается как малолетние придурки а не все все ученики школы.   • Срач школолы и типоинтеллигенции. • Хочу поделиться своими впечатлениями от нынешних детишек и рассказать о моей недавней прогулке в обществе этих самых школоло.  • Начинается все с школоло в комментах, а кончается тем, что это уже не они школоло, а ты старый и вонючий пердун.  • Сегодня была школоло отаке: неизвестный пользователь нёс всякую херь на форуме. ",#Общие ,NonNone,"школота, школие, школий"
ШКОЛОЛО,школьник который плохо играет в игры или много говорит лишнего!.,школоло ,"(дота 2, ксс)",NonNone,#Геймеры ,от школы.,"школьник, школота."
Школололетсплейщики,"Школьник, который снимает летсплеи на ютуб.","сущ., м.р. ",(соц. сети),В ютубе появилось очень много школололетсплейщиков. ,#Интернет #СлэнгФанатов ,Соц. сети.,Школоютубер.
школолузер,новичок в игре который не может попасть ни в кого.,NonNone,(геймеры),NonNone,#Геймеры ,NonNone,NonNone
школопендр,школьник от 1 до 3 класса.,"сущ.,м.р. ",(школа),NonNone,#школьники ,NonNone,школьник. шкальник.
Школота,"школьники, учащиеся школы.","-ы, ж.",NonNone,"(1) Начались каникулы, активировалась школота.  • Школота – основа интернетов.  • Теги: школа, школьник, школота.  •  Школота жестко офигевает на уроках.(2) Около 100% школоты в SEO сами ничего придумать не способны, они просто слизывают друг у друга статьи с ошибками.  • Что-то совсем мелкое школота... и абсолютно тупое. • Школота не есть человек, школьник - некая ступень эволюции примата, оборудованная речевым центром, но остальной моск которой находится на ступени среднестатистического шимпанзе.  • Тупая школата минусует нормальные приколы. ",#Общие #Студенты #Интернет ,NonNone,школата
школота,школота это некая субстанция состоящие из неумения  что либо делать использующая треть своего мозга и всегда сидят с твоей мамой.,"сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
школотрон,Школьник.,"сущ., м.р ",(все),"Эй, школотрон. Иди погуляй. ",#Общие ,NonNone,"Школьник, ребенок."
школоциник,"Индивид малых лет, предположительно - школьник, что возомнил себя Ъ-циником.","сущ., м.р. ",(имеджборды),NonNone,#Социальныесети ,NonNone,NonNone
школьник,"Человек, сильно оборзевший, учится в школе.",сущ. ,(обзывание),Ох уж эти школники! ,#Общие ,Школа.,Школоло.
Школять,добывать деньги на улице у случайных прохожих.,несов. перех и неперех. ,(бандиты),Надо нашколять ещё пять рублей. . ,#Общие #Гопники ,NonNone,одалживать.
Шконка,"тюремная койка, нары; иногда в смысле койка в солдатской казарме.","-и, ж. ",(гопники),"Обычная тюремная шконка — сварная рама 1,8х0,5 м.  • Восемь шконок в два яруса вдоль стен.  •  Отдельная шконка в любом российском СИЗО – это роскошь, доступная лишь смотрящим камеры и блатным.  • Вдруг заскрипела шконка второго яруса.  • Ну, валяется на шконке зек с разбитой мордой. ",#Гопники ,NonNone,NonNone
Шкрот,жадный человек.,"-а, м.",NonNone,"Ну ты и шкрот, петуш! ",#Общие ,NonNone,шкротяра.
ШКрот,"""специалист"" у которого руки растут из задницы, а головы нет и в помине.","сущ., м.р. ",(Быт),"Осматривают квартиру после ремонта:
- Блин, и что за шкрот это делал?
- Ну так шкрот же! ",#Общие ,NonNone,он же Штопаный крот
шкура,девушка.,сущ ж р ,(мужчины),Шкура не приготовила мне суп. ,#Общие ,из пабликов типо mdk.,NonNone
Шкура,мужчина.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
шкура,"девушка, женщина.","сущ., ж. р. ",(падонки),"""норм шкура"". ",#Общие ,NonNone,"шлюха, девушка легкого поведения."
шкура,"Человек, который испытывает страх, боится, шкурит.",NonNone,(спорто - гопари),NonNone,#Общие ,NonNone,NonNone
шкура,Девушка легкого поведения.,NonNone,NonNone,"
шкурец 
Шкуровоз
шкура
шкура

шкура
шкура
шкуроход
шкура

шкура
шкура
шкура
шкурка

шкура
шкура
шкура 
Шкура

",#Общие ,NonNone,"шлюха, проститутка."
шкура,"Наружный покров некоторых представителей Земли-матушки.
Иногда может использоваться не в фигуральном смысле, обозначая всю сущность человеческую.",NonNone,(любая),Всегда спасай свою шкуру. ,#Общие ,NonNone,NonNone
шкура,девушка.,"сущ, ж. р ",(Бытовой),это моя шкура и я с ней танцую. ,#Общие ,из пабликов типа мдк.,"красотка, крутышка, подруга."
шкура,Девушка легкого поведения.,NonNone,NonNone,NonNone,#Общие ,"Газетчик, бывший солдат:
– Ах, сволочь паскудная! На войну идут и девок с собой берут! Ей-Богу, барин, гляньте – вот один под ручку с своей шкурой!(Окаянные дни. Бунин.).",NonNone
шкура,так назвал бывший когда я ему изменила.,NonNone,NonNone,NonNone,#Гопники ,NonNone,NonNone
шкура,Корыстная девушка.,сущ. ж.р.,NonNone,NonNone,#Общие ,NonNone,NonNone
шкура,"негодная девушка, шаболда.","сущ., ж.р. ",(мужчины),"Надо позвонить шкуре, спросить, пойдет ли она гулять сегодня. ",#Гопники ,NonNone,шаболда.
шкура,кожа с шерстью.,NonNone,(быдло),NonNone,#Гопники ,От школ. неуч - прозеватель.,NonNone
шкура,"тинейджер любого пола, обычно плохо учащийся или не учащийся совсем, совершенно не думающий о своем будущем и живущий одним днем.",сущ. ,(соцсети),NonNone,#Общие ,"произошло из невероятно популярного в свое время брит. сериала Skins, позже переснятого американцами с тем же названием. Фактически шкура - это калька с англ.",раздалбай.
шкура,"Девушка, которая одевается очень вызывающе, не естественно подобран макияж.","сущ., ж. р. ",(Быдлошколота),NonNone,#Гопники ,NonNone,NonNone
шкурец,чсвшный мужчина.,сущ м р ,(женщины),этот шкурец обнаглел. ,#Общие ,NonNone,NonNone
шкурец,"Аналог слова шкура, отзеркаленый для применения к мужчинам кннщицами, т.е.","сущ., м. р. ","(КНН-щицы, феменистки)",Этот шкурец меня ущемляет! ,#Общие ,От слова шкура.,"Мужчина, х#еносец."
шкурка,крайняя плоть на мужском половом органе.,"сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
Шкуровоз,Сутенер.,"сущ., м.р. ","(Тинейджеры, быдло)",NonNone,#Общие ,NonNone,Сутенер.
шкуроход,"Человек, занимающийся поиском чужих закладок с наркотиками, в пользу личной выгоды.","сущ., м. р., 2-е скл. ",(наркоманы и наркодилеры),"Всегда считал, что миф об идейных шкуроходах распространяется магазинами, которые кладут хуёвые закладки и сами это знают. ",#Наркоманы ,NonNone,красный.
Шлак,"неудовлетворительная оценка любого креатива (текста, книги, музыкального произведения, фильма, комп.","-а, м.",NonNone,"Этот фильм  — шлак, лучше в кино не ходить, денег не тратить. ",#Общие ,NonNone,"ерунда, фигня, отстой, напрасная трата времени."
Шлакобетон,"нечто, не представлюящее ценности, отрицательная оценка качества чаще всего музыкального или другого  искусства произведения.","-а, м.",NonNone,"Ассортимент этого магазина сплошной шлакобетон.  • Программа конечно полный шлакобетон!  • А на выходе всегда подобный «высокодуховный» шлакобетон.  •  У Маяковского не стихи — а шлакобетон!  • В этот шлакобетон пусть дебилы инрают я нехачю.  • Шнитке? Губайдуллина? Это же лютый шлакобетон! Вы и это называете музыкой?   • А мененгер полный шлакобетон!  • Это будет совсем не тот фильм которого ждут, это как отдельная история, это шлакобетон!!! ",#Общие ,NonNone,"ерунда, мусор."
шлакоблокунь,"Мем, изображающий окуня внутри шлакоблока.Этот мем появится ещё в 2013 году, но тогда он мало кого заинтересовал.",NonNone,NonNone,NonNone,#Социальныесети ,NonNone,NonNone
Шланг,человек высокого роста.,NonNone,(обзывательство),Смотри: вот этот шланг будет играть против нас в баскетбол. ,#Общие ,NonNone,длинный.
шлангист,"Помощник водителя-ассенизатора, человек, оперирующий хоботом-шлангом ассенизаторной машины.",NonNone,(ЖКХ),NonNone,#Общие ,NonNone,NonNone
Шланговать,"отлынивать, увиливать от работы, симулировать видимость работы.",несов. неперех. и перех.,NonNone,"(1) Хорош шланговать, работа подвалила! •  Везде умудрялся косить, шланговать, мешковаться, шифроваться, линять. • Работаю на дядю, меньше 8-ми часов ибо шлангую.  • Привет подруга, чего шлангуем работу?  • Если будешь шланговать весь день - ничего не заработаешь.  • Все решили не шланговать и выпить как следует. (2) Лежу на диване, шлангую. ",#Общие ,NonNone,косить.
Шланговаться,"тусоваться, гулять, отдыхать, иногда в знач.",несов. неперех.,NonNone,"(1) Конечно, такие «риальные» панки как мы могут и на пляже, и на вокзале шланговаться.  • Достаточно шланговаться рядом, для красоты и антуража. Он может шланговаться возле магазина.  • Если по разливочным не шланговаться...  • Чего это ему приспичило вдруг так шланговаться около меня?  • Куртчонку и привычку шланговаться по кабакам он сменил на строгий костюм и тихие радости с активистками на комсомольских семинарах. (2) Пусть тоже встают и идут на работу, нечего шланговаться. ",#Общие ,NonNone,NonNone
шлангуешь,"Шланговать, отлынивать от работы.",гл.,NonNone,NonNone,#Общие ,NonNone,NonNone
шлафан,Голова.,"сущ., м. р. ",(жители глубинки),"Результаты поиска
СИРИЯ Боевику прострелили ШЛАФАН. ",#Общие ,NonNone,"Жбан, башка."
шлецик,"хитрюга, хитрец.","сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
шликать,Мастурбировать.,глагол ,(общая),NonNone,#Общие ,NonNone,NonNone
шликать,Женская мастурбация.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Шлимазл,"неудачник, невезучий, растяпа.","-а, м.",NonNone,"Удачи, и не будьте шлимазлами! • Что сделает шлимазл, если выиграет миллион в лотерею? Потеряет лотерейный билет. • Если шлимазл начнет делать гробы, то люди перестанут умирать.  • Шлемазл он не то что в Америке — он и в Африке шлемазл, и через несколько лет мытарств на чужбине шлемазл обратился в советское посольство.  • Сдался мне этот шлемазл. ",#Общие ,"По нек. версиям от ивритск. шейлем мазаль, букв — «полное счастье», ироническая инверсия.",шлемазл
шлха,"сокращение от слова ""шлюха"".","сущ., ж. р. ",(Социальные сети),это раковое сборище шлх. ,#Социальныесети ,NonNone,"девушка легкого поведения, шкура, проститутка."
Шлыга,"Дополнительная работа, приработок.","-и, ж.",NonNone,"Хорошо ли будет, если шеф узнает, что ты на работе шлыгу делаешь? ",#Общие ,NonNone,"халтурка, подхалтурка."
шлюза,Женщина легкого поведения.,жен. ,(подростки),NonNone,#Общие ,"опечатка в тексте, хотели написать шлюха.",шлюха.
шлюмка,алюминиевая тарелка.,NonNone,(тюрьма),NonNone,#Общие ,NonNone,"тарелка, чашка, посудина."
Шлюндра,гулящая женщина (хотя в некоторых случаях возможно применение и к лицам мужского пола).,"-ы, ж",NonNone,"Не, Колян, я с этими шлюндрами больше не тусуюсь! • Витёк, я не понял, где тебя, шлюндру, носит?  • Она ведет себя как шлюндра с вокзала.  • Ах ты чертова шлюндра! •  Если эта шлюндра засыпает его СМСками, звонит ему — значит есть отношения!!!  • По фэйсу видно: шлюндра.  • Где шлялась, шлюндра? ",#Общие ,NonNone,шлёндра
Шлюпка,"Похоже на ""шлю~а"" человек который немного пошлый, проявляет свою пошлость при всех, и возможно сам делает такие действия.","сущ., ж. р.",NonNone,"*Человек делает извращенское действие*
-ну ты шлюпка. ",#Общие ,NonNone,Шлю#а.
Шлюпка,"Лодка, в которую эвакуируют пассажиров корабля во время шторма и разрушения корабля.",NonNone,(Да чз какая сфера приминения0000),NonNone,#Общие ,Впервые услышал у Нифёдыча.,"шлюшка, тп, клубная кура."
Шлюха,Подруга твоего члена.,NonNone,(Извращенцы),NonNone,#Общие ,NonNone,NonNone
Шлюха,Неверная девушка.,"Сущ., ж.р., ед.ч ",(Оскорбление),Ну ты и шлюха.. (Как оскорбление). ,#Общие ,NonNone,Блудница.
шлюхуишко,"Бабник, оскорбительное.",сущ ,(нету),"фу, у очередного шлюхуишки зачесалось. ",#Мат ,Я придумала.,казанова.
шлюшка,Продажная девушка.,сущ. ж.р ,(практически вся матершинная молодеж),Ах ты шлюха драная! ,#Общие ,NonNone,"шлюха, шкура, курва,  проститутка."
шлюшка,Девушка лёгкого поведения.,"сущ., ж.р. ",(Девушка лёгкого поведения),Ведёшь себя как шлюшка! - Она шлюшка. ,#Общие ,NonNone,"Шалава, шлюха."
ШЛЮШНИК,"Место большого скопления проституток, или же девушек.","Сущ, ж. р. ",(Пользователи интернета),"
шлюмка
Шлюпка
Шлюпка
шлюшка

ШЛЮШНИК
Шлюндра
Шлюха
шлюшка

шлюхуишко
Шлюха
шлюза
шлюза

Шляга
Шлюпка
Шланговаться
Шляпа

",#Общие ,NonNone,Бордель.
Шляга,"Стиль песен , которые хочется петь только когда пьян ( Типа песен Елены Ваенги).","Сущ ., Жен.род",NonNone,NonNone,#Общие ,Гермецкие подростки.,NonNone
шлямздик,"Неуклюжий, неповоротливый, тупой дибил.","Сущ, м.р",NonNone,Однажды тихим вечером это т шлямздик уронил и сломал вазу. ,#Общие ,NonNone,NonNone
шляндра,шлюха.,Сущ м.р. ,(люди),NonNone,#Гопники ,NonNone,NonNone
Шляпа,"дело не стоящее внимания, непрятное происшествие.",ж.,NonNone,"Ребята, вот такая шляпа. Что ты мне шляпу намазываешь?! ",#Общие ,NonNone,ерунда.
Шляпа,"Изъян, недостаток, брак.",ж.,NonNone,"Че за шляпа у него на лице? — Бородавка, кажись. Зырь, какая гитара. Да ну, фигня! ",#Общие ,NonNone,фигня.
Шляпа,некое затруднительное обстоятельство.,"-ы, ж.",NonNone,"Вот, блин, это шляпа! ",#Общие ,NonNone,"неудажа, лажа."
Шляпа,неприятная жизненная ситуация.,предикатив,NonNone,"Чё? Они тебя кинули. Да, ну это шляпа!.. ",#Общие ,Противоположность от «дело в шляпе».,"неудача, просак."
Шляпа,"нечто неприемлемое, не хорошее по твоему мнению, не достойное внимания.","-ы, ж.",NonNone,"Не фильм, а шляпа какая-то. Мне не понравилось. ",#Общие ,NonNone,фигня.
Шляпа,"Чепуха, ерунда.",ж.,NonNone,Мне нахаляву мабилу дадут. — Да это все шляпа! ,#Общие ,NonNone,NonNone
Шляпа,"нечто неприятное, сложная ситуация.","-ы, ж.",NonNone,"Прости, вот такая шляпа вышла. ",#Общие ,NonNone,"ерунда, фигня, хрень."
Шляпа,плохое положение дел.,предикатив,NonNone,"Скоро сессия, шляпа!!! ",#Общие ,NonNone,вилы.
Шляпа,что-то плохое.,"-ы, ж.",NonNone,Кормят здесь какой-то шляпой. ,#Общие ,NonNone,"вилы, борода."
шляпанюх,Человек нюхающий шляпу.,сущ. ,(молодежь),Один нюхает шляпу. ,#Общие ,NonNone,NonNone
шмалять,стрелять из чего либо.,глагол ,"(геймеры, криминал)",шмалять из шпалера по фраерам. ,#Геймеры ,NonNone,NonNone
шманать,"Производить обыск, шманать; обыскивать.","глагол, несов. вид. ",(молодёжь),NonNone,#Тюремныйслэнг ,"Предположительно слово происходит    от существительного шмон, далее от ивр. שמונה «восемь». В Одесской тюрьме, ещё до революции, в восемь утра в камерах устраивали обыск.",обыскивать.
Шмара,"женщина легкого поведения, проститутка.","-ы, ж.",NonNone,"И поперлась эта шмара печености бабке относить.  • За ним семенила бритая налысо бабенция, одетая как привокзальная шмара.  • Говорят, в вашем доме поселилась интересная шмара?  • Тебя кинули с зачётом и бросила любимая шмара?  • Старый козел горько рыдал, шмара вовсю хохотала.  • Боня — женщина для искренней любви а Воданаева — шмара для грязных интрижек!  • Да это не шмара вовсе, а мужик. ",#Общие ,NonNone,NonNone
Шмарамыга,Девушка лёгкого поведения.,"Сущ., ж.р ",(Повсеместно),Ну вы девушка и шмарамыга. ,#Общие ,NonNone,"Проститутка , шалава."
шмарина,смотри Шмара.,"сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
шмаровоз,Сутенер.,"сущ, м.р ",(устаревшее),"В то время Я был раённым шмаровозом, и довольно не плохо имел с приезжих ""Принцесс"", желающих лёгких денег. ",#Общие ,NonNone,NonNone
шмарь,"Дура, идиотка.",сущ. ж.р.,NonNone,"Я с тобой больше не дружу, шмарь! ",#Общие ,NonNone,NonNone
Шматик,кусочек.,"-а, м.",NonNone,Ну а лучше - шматик сала. Вот отличный закусон. • Если есть хоть шматик жизни за неё надо бороться!  • Отрезал значительный шматик от шеи кабана. • Сергей поискал по столу чего-нибудь этакого и сжевал шматик велабрского копченого козьего сыра.  • Лишь бы сделать видимость что вот мы вам дали шматик халявы.  • Выбрать соблазнительный шматик тортика или обойтись парой яблок на завтрак? ,#Общие ,NonNone,кецик.
Шмель,"Дмитрий Медведев, в наст.",нескл. ,(упячка),"Медведев — шмель!!!  • Адин Медведев — шмель!  • Путин — краб, Медведев — шмель! •  Шмеле не так прост, как кажется.  • ЖЖЖЖЖ Медведев — шмель ЖЖЖЖЖ!!! ",#Упячка ,"По слухам в какие-то смиевидные инеты просочилась видюха как Медведев, выпимши на свадьбе друга, поёт романс «Мохнатый шмель». Инфа непроверенная, как и всё, что касаемо Президентов Рассеи и тем паче Великой Упячки.",шмеле
шмель,Мужик переодевшийся в бабу.,"сущ., м. р. ",(Геи),NonNone,#Общие ,NonNone,транссексуал.
Шмон,обыск.,"-а, м.",NonNone,Менты обшмонали фрэнда. ,#Общие ,NonNone,NonNone
Шмон,Обыск.,"Сущ., м.р. ",(Гопники),В тёмном переулке тебя ждал конкретный- шмон. ,#Тюремныйслэнг ,От Жаргона- Шмонать- обыскивать.,Обыск.
шмонать,"Рыться (законно(обыск), незаконно) в чужих вещах.",NonNone,(Обиход),Охранники шмонают на входе. Менты обшманали.(в тюрьме). ,#Тюремныйслэнг ,NonNone,NonNone
Шмондя,"Мужской, половой организм.",м.р. ед.ч. сущ. ,(школьники),NonNone,#Общие ,NonNone,"чертик, пенис, член."
Шмонька,"девушка, ведущая аморальный образ жизни.","-и, ж.",NonNone,Ах ты шмонька такая! ,#Общие ,NonNone,NonNone
Шмонька,девушка легкого поведения.,"-и, ж.",NonNone,"Ну она и шмонька, спит со всеми подряд! ",#Общие ,NonNone,проститутка.
шмоня,"Шмоня - пацанчегс или же пареньчелло, занимающий пост фартового поцыка на районе или в   АУЕ среде.",Шимо ,(Речетатив),"Мы вчера мчались по встречке и я не боялся ничего, со мной был шмоня. На дневном стационаре мы собрались шмонями обсудить грядущие шипки и дрипки . ",#Тюремныйслэнг ,от англ. Shmonya  - Воровской послушник.,Шпыка.
Шмот,"реквизит, аксессуары, обобщенное название игровых предметов и приспособлений.","-а, м. ",(геймеры),"Я захватил замок, всё что там в замке было — моё, включая шмот. • Начали торговать «ломающимся» шмотом за реал. • Нет артефактов за реальные деньги, зато есть редкий шмот, выпадающий из монстров. • Там всё как везде: рулит кач и шмот. • Уже продал чара, шмот и копит вмз на Русс офф. ",#Геймеры ,NonNone,стафф (1).
шмот,"Одежда, носящаяся людьми, которые одеваются по канонам моды сегодняшнего дня, в рамках топ знаний данной области.",сущ.м.р. ,(модники),NonNone,#Общие ,NonNone,NonNone
шмот,Одежда.,существительное ,(Повседневность),"Топовый шмот 
( крутая одежда). ",#Общие ,NonNone,NonNone
шмотка,шмотка - вещи неважно будь то куртки джинсы майки и т д во множественном числе шмоткию.,шмотка шмотки ,(люди),че у тебя шмотки валяются? ничо ток переоделся (ась) не спел (а) убрать. ,#Общие ,NonNone,вещи одежда.
Шмотки,"любая одежда, обувь, бижутерия и пр.","-ок, мн.",NonNone,"На мой взгляд китайские шмотки, намного лучше стока из европы.  • Она живет в мире высокой моды, и шмотки для нее так же наделены душой, как и окружающие ее люди.  • Люблю шмотки из США.  • Позёрские шмотки.  •  Нефор это не только не обычные шмотки, по средствам которых чел из массы выделяется.  • Одежда готов радикально сместилась в сторону черного цвета, хотя прото-готы носили яркие до кислоты шмотки. ",#Общие ,NonNone,NonNone
Шмотник,рюкзак.,"-а, м. ","(ролевики, полиг.)",NonNone,#Ролевики ,От разг. шмотки — вещи.,рюк.
шмп,Шлюха местного подвала.,NonNone,(Дворовая),NonNone,#Общие ,NonNone,NonNone
шмуля,человек с хорошим образованием (среди блатных).,"Сущ., м.р ",(Криминальное арго; молодежный сленг.),"1) - Алексей Абрамович - богатый шмуль оказывается. - А разве бывают шмули бедные? 
2) - Прикинь, Утюг говорят учится поступил, шмулём, наверное, хочет стать. - Скорее фраерком.... ",#Тюремныйслэнг ,"от идишского слова ""шмуль"" (синоним ""шул"") - школа; образовательное учреждение.",Шмуль.
ШМУРАК,сопляк.,сущ,NonNone,Мелкий шмурак-мелкий сопляк. ,#Общие ,NonNone,NonNone
Шмурдя,некачественный алкогольный напиток.,"-и, ж.",NonNone,"Ты шо за шмурдя пил? За километр пахнет! • Покупаем в ближайшем ларьке пиво и шмурдя. • Это типа нашего шмурдя, только наутро буйна головушка не болит. • Много литров грузинского шмурдя будут выпиты. •  На бардюре у Сильпо пили шмурдь и приняли твердое решение коллекционировать крышки от выпитой шмурди. ",#Общие ,NonNone,"шмурдяк, шмурдь"
Шмурдяк,некачественный алкогольный напиток.,"-а, м.",NonNone,"Пить шмурдяк, дружище, аморально. (Тимур Шаов). •  Портвейн — самый шмурдяк из шмурдяков. • Классно пить шмурдяк в таких пропорциях: пол стакана пива + пол стакана портвейна — напиток студента готов!  • Сидим, играем в преферанс и пьем технический спирт, который у нас назывался «шмурдяк». • В соседнем доме гражданин в круглосуточном режиме продает «шмурдяк». ",#Общие ,NonNone,"шмурдя, шмурдь"
Шнелле,"быстро, быстрее.",NonNone,NonNone,"Шнелле мазафака, опаздываем. ",#Общие ,От нем. shnelle - быстро.,"шнель, шнеллер"
Шнива,автомобиль ВАЗ-2123 «Chevrolet Niva» («Шевролет Нива»).,"-ы, ж. ",(автолюбители),"Единственная Шнива кто при радиусе таких колёс и по такому профилю ещё громыхает.  •  Надо сказать, после старой Нивы Шнива производит впечатление «настоящей иномарки».  • По асфальту медленнее, чуть хуже, чем Шнива, а на бездорожье — отлично. ",#Автолюбители ,NonNone,NonNone
Шнифт,глаз.,"-а, м. ",(гопники),Дать в шнифт.  •  Шнифтовые по очереди стоят на тормозах и смотрят в шнифты. ,#Гопники ,NonNone,NonNone
Шнифты,глаза.,"-ов, мн",NonNone,NonNone,#Общие ,NonNone,зеньки.
Шнобель,нос.,NonNone,NonNone,"В шнобель схлопочешь. • Такой мороз, что шнобель на улицу не покажешь. ",#Общие ,NonNone,NonNone
Шнопель,нос.,NonNone,NonNone,"Такая падла,которая везде сует свой шнопель!  • Чуткий шнопель, нюх развит.  • Хорошо если бы было по Гоголю, т.е. без носа, а тут такой шнопель, что и не спрячешь никак и не закрасишь.  • О, если бы вы видели его шнопель, то поняли бы тех людей, что дали ему такое прозвище. Это не нос, а нечто неудобно выразимое, это клюв орла. ",#Общие ,NonNone,шнобель
Шнуpки,родители.,"-ов, мн.",NonNone,Мои шнурки на дачу поехали. ,#Общие ,NonNone,NonNone
Шнурки,родители.,NonNone,(молодежь),"В шесть, как обычно пришли шнурки. Они снова разворчались.  • Мои шнурки запретили общение с ним, вследствие того что что считают его неадекватным человеком.  • Млина, у меня дома кальян, но шнурки не хотят отдавать его мне на злоупотреблние. ",#Общие ,NonNone,родаки.
Шнурки,родители.,"-ов, мн.",NonNone,"Я не могу пойти с вами, у меня шнурки в стакане! ",#Общие ,NonNone,родаки.
Шнурки в стакане,родители дома.,NonNone,(молодежь),"Фильтруй базар, когда шнурки в стакане.  • - Не могу. Говорю, шнурки в стакане. Завтра поговорим. Пока! ",#Общие ,NonNone,NonNone
