name,definition,type,group,examples,hashtags,origin,synonyms
Кирпидон,кирпич или большой камень.,"-а, м.",NonNone,"Кирпидон - оружие галактического пролетариата.  • Поднял с земли кирпидон большой, кинул им в окно.  • Вставляется дюбель в дырку и по нему лупят кирпидоном.  • Обкладка сруба кирпидонами.(2) Зачем мы взялись тестировать этот кирпидон? Широкий экран и буква W в названии явно указывают, что это плеер для киноманов.  • Есть кирпидон «Nokia» — хорошее средство обороны, могу так отдать.  •  У меня джиимм и труба 6030нокия кирпидон.  • «Simens A35»: кирпидон, но без глюков.   • Скачай прошивку для модели своего кирпидона.(3) Кирпидон, я грубовато пост написал, извиняюсь...  • А дизайн такой кирпидон! ",#Общие ,NonNone,гумай.
Кирюха,"человек, который любит выпить, пьяница.","-и, м.",NonNone,NonNone,#Общие ,NonNone,синяк.
Кирять,"пить, выпивать, употреблять спиртнога.",несов. перех.,NonNone,"И мы киряем свой портвейн, мы пьем чужой коньяк.  • Зашьют Коляну ампулку и кирять больше не сможет!  • Вот мене сейчас хреново, а кирять не могу —  глоток пива не лезет.  •  Можно просто быстро кирять: в таком случае не имеет значения ЧТО кирять, и гёссером и джеком-дэниелсом и водкой «дядя ваня» можно накиряться одинаково быстро.  • Горилку керяет и салом закусывает. ",#Общие ,NonNone,керять
Киса,это вообщем женский половой орган.,сущ ж.р ,(девушки),NonNone,#Общие ,NonNone,NonNone
Киса куку,"указание на то что аффтар (ша) блондинко, дальнейшая дискуссия с ней на уровне логики и фактов бессмысленна и потому прекращается.",NonNone,(каменты),NonNone,#Падонки ,NonNone,"киса, ты с какова горада?"
"Киса, ты с какова горада?",см киса куку.,NonNone,(каменты),NonNone,#Падонки ,NonNone,NonNone
Кисакукуйство,"общение с блондинко , см. киса куку.","-а, ср. ",(каменты),NonNone,#Падонки ,NonNone,NonNone
Киска,"Пизда,писька,писечка.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Киска,"Кот, кошка.",NonNone,(Молодёжь),"Эй,привет, Киска, погуляем?
Привет, Киса. ",#Общие ,NonNone,Киса.
Кисло,"грустно, печально, дурно.",нареч. и в знач. сказ.,NonNone,"Ребята, когда мне кисло я вспоминаю Вас.  •  Немного позитива, а то совсем кисло.  • Завистники очень кислые по своей природе, у них выражение лица кислое, они не довольны жизнью, у них все очень кисло.  • Погрусти со мной чёт мне кисло.  • А на самом деле, мне кисло. Мне плохо и тоскливо. ",#Общие ,NonNone,NonNone
Кисло,безразлично.,наречие,NonNone,Мне кисло что ты думаешь об этом. ,#Общие ,NonNone,NonNone
Кисло,"выражает оттенок эмоционального состояния, смесь разочарования , огорчения и недовольства.",нареч.,NonNone,Не придут они сегодня? Кисло!!! ,#Общие ,NonNone,NonNone
Кислотный,"говорят о человеке, который скучный, говорит с сарказмом и черным юмором, вводит в депрессию, человек, который всегда всем недоволен.",прил.,NonNone,"Вчера видела Димку, как всегда кислотный. ",#Общие ,от кислота.,"скучный, депрессивный, озлобленный, мрачный."
Кислотный,"стиль одежды или предметов быта, характерный чрезмерно яркой, контрастной расцветкой.","-ая, -ое, -ые",NonNone,"Последнее время часто вижу девушек/женщин в одежде кислотных цветов «а-ля вырви глаз».  • Кислотные аксессуары и кислотная одежда.  • Индустрия красоты предлагает эффективнейший кислотный педикюр.  • Кислотная одежда присуща в большей степени ярким, творческим личностям.  • В моде платья кислотного оттенка.  • Футболки и одежда с кислотными дизайнами. ",#Общие ,NonNone,NonNone
Кислый,"грустный, печальный, огорчённый, недовольный чем-то.","-ая, -ые",NonNone,"Что-то ты кислый сегодня, а где дерзость?  • Что ты кислый, мой царёк? \ Али кто тебя допёк?  •  Лицо выглядит кислым и скучным.  • Мисс Помело вошла в кабинет с кислым видом.  • У нее фейс кислый, а у тебя такая шикарная улыбка! ",#Общие ,NonNone,NonNone
Кисляк,"весьма плохое состояние внутреннего мира, депрессия.","-а, м.",NonNone,"Чет у мя сегодня полнейший кисляк.  •  Кисляковый настрой.  • А у меня кисляк на лице.  • Зарплата 20$ и ту не платят, у меня кисляк.  • У меня кисляк легкий, думаю, их с утра слушать тяжеловато.  • Зачем я сюда пришёл тут полный кисляк не интересно!  • Физиономия превращается в полный кисляк.  • А у девушек полный кисляк на лицах. ",#Общие ,NonNone,"депрессия, депресняк."
кисмесис,"Один из квадрантов (особое название специфичных романтических отношений персонажей Homestuck),  который можно охарактеризовать как смесь ненависти и сексуального притяжения.","сущ.,м.р. ","(читатели веб-новеллы ""Homestuck"")",NonNone,#Социальныесети ,"Слово ""kismesis"" собрано из двух: ""kismet"" (суждено) и ""nemesis"" (возмездие).",NonNone
Кисонька,"ласковое обращение, чаще всего к любимому человеку.","-и, ж.",NonNone,"Муж очень любит то поцеловать в шейку, то ущипнуть за попку и при этом все время называет меня «кисонька моя».  •  Кисонька моя, я тебя люблю безумно люблю,я счастлива, что мы встретились.  • Кисанька приходи ко мне сегодня!  •  Кисанька я тебя лафффки.  •  Кисанька ты у меня самая красивая! ",#Общие ,NonNone,кисанька
кит,кот.,"сущ.,м.р. ",(интернет),"кит сказал:""мяу"". ",#Общие ,NonNone,"кот,кошка,котенок."
Китаёза,"лицо азиатской национальности вне зависимости от пола (пренебрежительное, уничижительное слово).","-ы, ж.",NonNone,"Пошёл на рынок, а там одни китаёзы трутся, их там несколько тысяч!  • Гопник Серёга недолюбливал наших братьев с востока и обычно, когда они попадались у него на пути, очень борзо начинал разговор, типа: «Эй, китаёза, дай кеды поносить!»  •  Корейцы, живущие в России, очень не любят, когда их называют китаёзами.  • Представьте, что именно у Вас на глазах скинхеды какие-нибудь мочат какого-нибудь вонючего нигера, или какую-нибудь китаёзу сраную. ",#Общие ,NonNone,NonNone
Китаец,"Этим словом, как штампом, обозначается продукция из поднебесной, обычно чаще всего в уничижительном или оскорбительном ключе.",NonNone,NonNone,"Есть новые прошивки на моего китайца? Купил китайца - купил вечную машину, в том смысле, что не продашь. Китайские кроссовки, развалятся аккурат к концу сезона. Кто в здравом уме купит китайца за семьсот тысяч рублей? ",#Общие ,"В начале 90-х годов в Россию из Китая привозили только самый дешевый и некачественный товар, а продавали тут с бешеной ценовой накруткой, хотя и дешевле аналогов. С тех времен и повелось, что раз китайское - значит некачественное.","дешевка, подделка."
Китайские порномультики,"саркастическое название японской анимации, зачастую употребляемое, чтобы подчеркнуть фансервисную направленность некоторых полнометражек\сериалов.",NonNone,(аниме),NonNone,#Аниме ,NonNone,NonNone
Китайские-порно-мультики,см. китайские порномультики.,NonNone,(аниме),NonNone,#Аниме ,NonNone,NonNone
китик,"Никита
Ни кита
Нет кита
Китик.","Сущ., м. р. ",(Подростки),"
Китаец
Китайские порномультики
кит
Китайские-порно-мультики

Китаёза
китик
Кизару
Кильдим

кинуть обидку
Киндер-сюрприз
Кизяк
кибер рэп

Киска
Кидануть
Кича
Кизяк

",#Общие #Интернет ,NonNone,NonNone
Кицунемими,разновидность кемономими.,нескл. ,(аниме),NonNone,#Аниме ,Яп. kitsunemimi.,NonNone
Кича,"тюрьма, лагерь — место заключения преступников; у военных  — гауптвахта.","-и, ж. ",(гопники),"Вот и сиди на киче вместе с нормальными пацанами.  • На зоне не сидел, кичу не топтал, двери не запиливал и ненавижу.  • Как зачинщик отсидел на киче.  • Ну не было у мореманов своей кичи, вот они на нашей и сидели!!!  • Это было хуже любой дедовщины. кича была прям в части и за малейший косяк садили не задумываясь.  • Короче, кореш, хоть тут и лафа, но ты давай, доставай меня с кичи. ",#Гопники ,NonNone,кичман
Кичёвая,"модная, лучшая (об одежде).","-ый, -ое, -ые",NonNone,"Бутик узрела, прибарахлилась кичёвыми шмотками. ",#Общие ,NonNone,"клёвая, рульная."
Кичиться,"выпенлдриваться, хвалиться, ставить себя выше других.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Кишка,автомобиль марки «Nissan Qashqai».,"-и, ж. ",(автолюбители),"Компания Nissan не перестает радовать меня своими автомобилями в отношении цена-качество. Так было с «Nissan Primera» ($22 400) то же и с Кишкой (Qashqai) – от $22 000.  • Для города - кишка, для активного отдыха на природе и ненастной зимы - крокодил ФЕ.  • И почем калибер с полным приводом и комплектацией как в Кишке будет стоить?  • Так может моно переделать заднюю подвеску ее и на первых кишках?! ",#Автолюбители ,NonNone,какашка
кишкаманить,Есть.,глагол ,(еда),NonNone,#Общие ,NonNone,NonNone
Кишкануть,"поесть, покушать.",несов. перех. и неперех.,NonNone,"Можно немного кишкануть, переварить и опять в бой.  • Кишкануть - хорошее дело, но иногда и попоститься очень хорошо.  • хоть и не люблю курятину, но кишкануть — любимая тема.  • Кафешка для любителей плотненько кишкануть.  • Можно ли там просто кишкануть какого-нибудь мяса? ",#Общие ,NonNone,NonNone
Кишкануться,"поесть, принять пишу, покушать.",сов. неперех.,NonNone,"Пора кишкануться, время обеда.  • Кишкануться шашлыком (или жаренным мяяяяяясом). • Кухня там действительно отменная, предлагаю сейчас поехать туда кишкануться.  • Можно даже в харчевне у индусов, кишкануться на ужин.  • Вместе с начальством кишкануться белым мясом.  • Кавказская и русская кухни — вот где кишкануться можно! ",#Общие ,NonNone,похавать.
Кишкоблудство,"обжорство, склонность к неумеренному потреблению еды.","-а, ср.",NonNone,"Пойду покишкоблудничаю.  •  Смотри, кишкоблуд идет. • Очень рада, что у меня появились единомышленники по кишкоблудству и предлагаю свой рецепт вкуснятины.
У неё одно кишкоблудство на уме!  • Отсутствие хорошего пляжа, моря и кораллов компенсируют кишкоблудством и роскошью номеров.  • Кишкоблудство: здоровый образ жизни хорошо, а вкусный лучше.  • Нет времени даже голову поднять, не говоря уже об обеде. Поэтому вечером, после работы, часов в 6 начинается такое кишкоблудство! ",#Общие ,NonNone,NonNone
Кияшка,автомобили марки KIA.,"-и, ж. или м. ",(автолюбители),Предыстория покупки кияшки.  • Начала ездить на новой Кияшке Пиканто с ноября 2005 года.  • Вы наверное просто не катались на кияшках.  • Мой Кияшка показал себя в лучшем виде - проходимость хорошая при умелом управлении. ,#Автолюбители ,NonNone,NonNone
Кк,"Данная приставка употребляется в ММоРПГ «Perfect World» для сокращения написания названия игровой валюты - юаней.
1к=1 тысяча
1кк=1 миллион
1ккк=1 миллиард.",NonNone,"(геймеры, РПГ, «Perfect World»)",Я себе купила бижу за 3кк. ,#PerfectWorld ,"от десятичной приставки «кило-» (символ: к), использующейся в некоторых системах измерения для обозначения множителя 1000.",kk
КК,"Утвердительный ответ на реплики собеседника, который исключает дальнейшее обсуждение вопроса.","частица, м.р. ",(геймеры),"- Не забудь гранаты купить, ладно?
- KK. ",#Общие ,"Сокр. анг. ok,ok – ладно, ладно.",NonNone
КК,"Крепость Клана,понятие в игре Clash of clans.","сущ.,ж.р. ",(геймеры),"Ребят,киньте подкреп в мой КК,ща на КВ атачну. ",#Геймеры ,NonNone,NonNone
Ккн,Кокаин.,"Сущ., м. р. ",(Молодежь),Мы долбили ккн. ,#Наркоманы ,NonNone,Ларин.
Клаббер,"постоянный посетитель ночных увеселительных клубов, фанат танцевально-тусовочного времяпрепровождения.","-а, м.",NonNone,"Молодые клабберы начали чаще выходить на улицы и устраивать батлы по Тектонику вне клубов.  •  Клаббер - это скорей чел, который тупо мотаеться по всевозможным клубам и выбор музыки для него редко стоит на первом месте!  • Идеальный клаббер — это человек бодряк-движняк, любитель голых баб, тренажорных залов, не дурак выпить и чувак, который еще как-то учится/работает/развивается. • Помните: каждый из Клаберов представляет весь Клуб. ",#Общие ,"Англ. clubber, означающее примерно то же самое.",клабер
Клабер,постоянный посетитель ночных увеселительных клубов.,"-а, м.",NonNone,"Сообщество профессиональных клаберов, или, как они себя иногда называют, - тусеров (от гл. «тусоваться» - совместно отдыхать, развлекаться, весело проводить время).  • Клаберы это те люди, которые любят проводить все ночи напролет в клубах.  • Не диджей должен ити за клаберами а клаберы за диджеем.  • Мне кажется, выбор музыки для клаббера это не самый главный критерий. ",#Общие ,"Англ. clubber, означающее примерно то же самое.",клаббер
Клава,клавиатура компа.,"-ы, ж. ",(айтишники),"Продам комп +2 мони, клава, мышка. • Покрась клаву в розовый цвет и маркером напиши букоффки.  • Ты че по клаве дубасишь, она ж гробонуться может?!  • На клаве, по бокам, имеются 2 USB-порта к которым можно подключить мышь или флешку.  • Недавно чистил клаву на рабочем компе. ",#Айтишники ,NonNone,NonNone
Клавиш,любой человек.,"-а, м.",NonNone,"Этот клавиш пиво достал, вести стал плохо.  • Приехали в отдел, клавиш завел меня в дежурку, порекомендовал дежурному посадить меня в КАЗ (камеру административно задержанных).  • Этот клавиш играл неудачнника вместе с негром.  • Пришёл клавиш и заплатил не торгуясь по максимуму.  • Вчера вечером на Эхе Москвы какой то клавиш из Вымпелкома бил себя в грудь, что следствием этого нововведения станет уменьшение стоимости входящих звонков. ",#Общие ,NonNone,"чувак, кадр."
Клан,Объединение геймеров.,"сущ., м.р. ",(геймеры),"С этим кланом нам будет нелегко. • Наш клан снова одержал победу, ура, товарищи! ",#Геймеры ,NonNone,Отряд.
Клан,"более-менее постоянное и относительно закрытое объединение геймеров, созданное для взаимного обучения, совместной игры, тренировки, участия в соревнованиях, зарабатывания репутации, рейтинга и т.д.","-а, м. ",(геймеры),"Coisax, что-то у тебя стиль больно знакомый. Ты из какого клана? ",#Геймеры ,"от англ. clan — род, племя; круг людей, связанных общими интересами; содружество.",команда.
Клан лидер,"руководитель, предводитель, глава или главарь клана.",NonNone,(геймеры),"Ты кто вообще, чтоб за него впрягаться — клан лидер? А нет, так и вали отсюда! ",#Геймеры ,"от англ. clan leader, означающего ровно то же самое.","клан-лидер, лидер клана."
Кланк,"Грязь, какашки, говно.","сущ., м.р.",NonNone,"""Ты мне кланк в бошку не вбивай"". ",#Общие #Интернет ,"Это слово придумано Джеймсом Дэшнером, автором серии книг ""Бегущий по лабиринту"", и других книг.",Говно.
Кланк,Дерьмо говно какашка.,"Сущ., м.р.",NonNone,Это же лучше чем жить в куче кланка. ,#Общие ,"Из книги Джеймса Дешнера ""Бегущий в лабиринте"".",Кланкорожий.
кланпати,"Встреча соклановцев, в реале либо в чате.","сущ., ж.р.",NonNone,NonNone,#Геймеры #РПГ ,NonNone,NonNone
кланя,.,Классный руководитель ,(Подростки),"Боже, моя кланя уже достала. Нам сменил наверное уже штук 5 клань за год. ",#Студенты #школьники ,NonNone,"Классная,Класснуха."
Клаппинг,"аплодисменты, хлопки ладонями.","-а, м.",NonNone,"Уважаемые коллекционеры и мастера спорта по хенд клапингу!  • Вишь как клапингом занимается.  • Я не говорила, что метод, которым пользовалась наша массажистка - это клаппинг. • Портал раcкрывает всё что пытаешся скрыть клапингом в камере.  •  • Екси как всегда выжигает, клапинг.  • К месту инкорпорирован клэппинг (забытый со времен диско).  • Если замена ведущего барабана на хэнд-клэппинг... Дикого синтезаторного башмента, и плывущих клэппинг-перкуссий. ",#Общие ,"Англ. clapping, означающее ровно то же самое, также «хенд клаппинг»  — «hand clapping» хлопки рукой, hand - рука.","клапинг, клэппинг"
Класс,"восклицание оценки ситуации или предмета, как превосходных, отличных.",предикатив,NonNone,"Вот это класс! • Музыка класс! Морская пехота — это класс!  • Фильм класс, давно так не смеялась! • Да тёлка класс, таких бы побольше. ",#Общие ,NonNone,"люкс, кайф."
Классика,"автомобили русского завода ВАЗ, Тольятти.","-и, ж. ",(автолюбители),"Пожалуй, трудно найти владельца вазовской классики, которому были бы не знакомы проблемы связанные с системой зажигания.  • Подобный объем усовершенствований по силам далеко не каждому владельцу тольяттинской классики.  • Самое же приятное для патриотов автопрома в том, что доля классики в числе произведенных в России автомобилей практически не изменилась. ",#Автолюбители ,NonNone,"жигуль, копейка, лада."
Классика,"ФМ-акция , построенная на первичных основах идеологии движения: мгновенная толпа, абсурдность действий.","-и, ж. ",(флэшмоб),NonNone,#Флэшмоб ,NonNone,NonNone
Классно,"хорошо, оценка ситуации как очень хорошей.",нареч. и в знач. сказ.,NonNone,"У меня всё классно, классно!  • Он классно выглядит в красной жилетке.  • И сыграл классно!  • Было бы так классно насладиться всеми наворотами современного Панасоника на таком экранчике.  • Девушка классно поёт.  • На Кипре было классно!  • Во втором тайме классно отработал Павлюченко.  • Классная у тебя кофточка. ",#Общие ,NonNone,"класс,  клёво, ништяк."
Класснуха,классная руководительница.,"-и, ж. ",(школа),NonNone,#Студенты ,NonNone,NonNone
Классный,"прекрасный, отличный, хороший, превосходный и т.п.","-ая, ое, ые",NonNone,NonNone,#Общие ,NonNone,NonNone
классуха,классный руководитель.,"сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,"училка, учитель, тичер."
Класть плитку,"Драчить, мастурбировать.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
клатч,"Небольшая сумочка, прямоугольной формы.","сущ., м.р. ",(Девушки),NonNone,#Общие ,NonNone,"Сумка, аксессуар."
клауд,от англ.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Клауд рэп,"сказочные, облачные, спокойные, иногда немного замедленные инструменталы (могут иметь вокальный сэмпл без слов на длинной ноте, для придания особого эффекта) и жизненная, развлекательная, понтовая(курение травки и трата денег, например) или более абстрактная лирика.",сущ. м.р ,(рэперы),NonNone,#Музыка #СлэнгФанатов #Рэперы ,"От англ. Cloud rap  —  ""Облачный"" рэп.",NonNone
клафилинщица,Девушка подсыпающая клофелин в спиртные напитки.,NonNone,NonNone,"Смотри, говорят это клафелинщица. Вчера одну клафелинщицу приняли. ",#Общие ,Народное.,"Продавец сна, порошковая бабочка.."
Клевер кун,Это прозвище Клевера (вид.,"сущ., м.р. ",(Аниме),NonNone,#Социальныесети ,От японского-  クーン  - Японский мальчик.,Клевер мальчик.
Клёво,"очень хорошо, превосходно, интересно, оценка ситуации как очень позитивной.",нареч. и предикатив,NonNone,"Девочка клёво танцует, отпад.  • Клёво, что я не живу, Клёво, что ты дал обет. (Песня группы «Разные люди»). • Мы хотим здесь клёво потyсоваться и потpясти хаеpами.  • Это было клёво. ",#Общие ,NonNone,"супер,  классно, класс, кайфово."
Клевота,"оценка ситуации, события, предмета как очень хороших, приятных, великолепных.",предикатив,NonNone,"Клевота-то какая!  •  Здоровски вышло, клевота!  • Щит — клевота против луков.  • Действительно, клевота! Чисто, чётко и звонко!  •  А дома сегодня полметра сугробов - клевота!  • Чуваки, смотрите какая клевота!  • Оно конечно не торт, но клёвота. ",#Общие ,NonNone,NonNone
Клёвый,"хороший, отличный.","-ая, -ое. ",(хиппи),NonNone,#Общие #Хиппи ,NonNone,"классный, гламурный, кошерный."
Клевяк,"отлично, здорово.",междометие ,(хиппи),"— Наверное, быть вокалисткой —  это клевяк, —  мечтательно произнесла Олечка.  — А Нижний помнишь?— Да, клевяк! ",#Хиппи ,NonNone,NonNone
Клеить,"заигрывать,  ухаживать, соблазнять.",несов. перех.,NonNone,"Бухать и клеить телок пойдешь?  •  Искусство клеить девушек поможет вам лучше понимать представительниц слабого пола.  •   • Узнал в ней ту толстуху, которая пыталась клеить его. ",#Общие ,NonNone,NonNone
Клеиться,"приставать, заигрывать, пытаться кого-то закадрить.","глагол, неперех.",NonNone,Меня достал Ваня! Он ко мне клеится! ,#Общие ,NonNone,NonNone
Клейн,Пейринг: Курт Хаммел/Блейн Андерсон.,"сущ., м. р. возможно и мн. ч. ",(Сериаломаны),Клейн - самый милый пейринг на свете. ,#Музыка #СлэнгФанатов ,"От имен персонажей сериала ""Glee"". Курт+Блейн.","Пейринг, слэш, яой."
Клек,пенис.,"сущ., м.р ",(геймеры),NonNone,#Общие ,NonNone,NonNone
Кленка,любая прикольная вещь или событие.,"-и, ж. ",(улица),Я такую кленку видела... ,#Общие ,NonNone,"фишка, мулька , фенька."
Клёпа,человек делающий что-то не так.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Клепать,выполнять однообразную конвейерную работу.,несов. перех.,NonNone,"Ну чо вы тут, шпоры уже наклепали? ",#Общие ,NonNone,NonNone
Клепец,уменьшительное от клип —  короткий видеофрагмент.,"-ца, м.",NonNone,"Я етот клепец покозал чувокам с ирки, так они там усыкались.  • Жуткий клепец канеш, слабонервным просьба не рисковать.  • И где ты такой клепец надыбала? •  В общем и целом клепец ничего. • Нашла на ютубе свой любимый клипец. ",#Общие ,NonNone,клипец
Клепец,"неудача, конец надеждам, разочарование.",нескл.,NonNone,"Один большой клепец!!!  • Клепец работе!!!  • Это клепец я отказываюсь жить в этом городе. • Ну вот и настал клепец!• Но если я еще буду заунывно петь, это будет полный клепец. ",#Общие ,NonNone,"абзац, пипец, капец."
Клепики,"Фанат видеоблогера - 
Кати Клеп.","Сущ., мн.ч. ",(YouTube),Я самый лучший клепик. ,#Интернет ,NonNone,Фанат Кати Клеп.
Клепыч,Родной человек.,Сущ. ,(Семья),NonNone,#Общие ,NonNone,NonNone
клесун,Человек с длинным носом.,"сущ., м.р. ",(геймеры),Клесун любит кататься на гелике в джунглях. ,#Геймеры #РПГ ,NonNone,Клискин.
Клизмовозка,карета скорой помощи.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Клик,"простейшая операция управления компьютером, состоящая в одном нажатии на левую клавишу мыши.","-а, м. ","(айтишники, сеошники)",NonNone,#Айтишники #Сео ,Англ. click — щелчок.,NonNone
клика,"фандом фанатов группы Twenty| one | pilots называется ""skeleton clique""(или просто клика) Раньше группа выступала в костюмах скелетов.",сущ. ж.р. ,(музыка),NonNone,#Общие #Музыка #СлэнгФанатов ,skeleton clique.,NonNone
Кликать,переходить по ссылке на сайте: наводить на ссылку курсор и нажимать левую клавишу мыши.,несов. неперех. ,(интернет),"Каждый посетитель вашего сайта который будет кликать по рекламным объявлениям будет приносить вам прибыль.  • Нaдоело кликaть по сaйтaм зa копейки или читaть кaкой-то спaм.  • Нет обманываю если есть желание покликать, то можете кликать: за каждый клик получаеть один цент!  • Так можно кликать один раз в 2 часа по разным ссылкам.  • Как правильно кликать по рекламным блокам. ",#Интернет ,NonNone,NonNone
кликбейт,"ссылки с таким заголовком, которые так и хочется кликнуть
типа ""как я заработал 3 миллиона за 3 минуты"" и т.","м.р,сущ.",NonNone,NonNone,#Общие ,NonNone,NonNone
Кликнуть,навести на что-л (изображение или текст на мониторе) курсор и нажать на левую клавишу компьютерного манипулятора «мышь».,сов. неперех. на что-л. по чему-л. ,(айтишники),"Если кликнуть на никнейм в списке, то прочтете все сообщения этого пользователя. • Если он побежал по банеру, то надо его поймать мышкой и кликнуть по нему. ",#Айтишники ,NonNone,NonNone
Кликуха,"кличка, прозвище, псевдоним.","-и, м.",NonNone,NonNone,#Общие ,NonNone,"ник, никнейм, погремуха, погоняло."
кликуха,"Кличка, второе имя...",сущ. ,(Молодежь),NonNone,#Общие ,Кличка.,никнейм.
кликуха,прозвище.,"сущ., ж. р.",NonNone,а у тебя прикольная кликуха. ,#Общие ,NonNone,NonNone
Климатик,"климат-контроль — система автомобиля, обеспечивающая температуру и чистоту воздуха в салоне.","-а, м. ",(автолюбители),"Перестал работать климатик, постоянно работает вентилятор двигателя охлаждения.  • VW PASSAT (2007 г.) модификация: B6, цвет: черн. мет, АКПП, 2.0 л., 67 т. км., сост. отличное, климатик, все эл. стеклопод., эл. зеркала...  • Первый бак спалил в средним режиме, разгон, обороты не более 4000 тысяч, климатик фунциклирует.  • Особенно нравится дизайн авто, плюс приятные мелочи такие как климатик и круизер. ",#Автолюбители ,NonNone,NonNone
Климатит,"имеется хорошее настроение, состояние; сопутствует удача,  везение; есть благоприятные обстоятельства.",несов. неперех.,NonNone,"«Арабской весне» не климатит в Казахстане.  • Бизнесу климатит.  • Лукашенко в Москве: не климатит!  • Что-то не климатит...  • На международной арене Минску хронически не «климатит».  •  Бутлегерам в Подмосковье уже не «климатит».  • А уж чистить организм таким методом мне вообще не климатит.  • Вне форума, ибо не всем климатит на форумах, где могут вымазать не только дегтем, а и, извините, дерьмом. ",#Общие ,NonNone,NonNone
КЛИН,клуб интеллектуалов ИГУ (Иркутский Государственный Университет).,аббрев. ,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Клина поймал,"Про механизм — заклинил, в более широком смысле - получил любую неисправность, остановился.",NonNone,NonNone,"1. Поймать клин — это как надо не следить за машиной во время работы  2. Он как на киевском «майдане» клина поймал, так и клинит его до сих пор. ",#Общие ,NonNone,NonNone
Клиника,трудноизлечимое психическое заболевание.,"-и, ж., обзывательство",NonNone,"У Степаныча реально крыша едет — полная клиника.  • Да мозги ему форматнули, теперь всё — клиника!  •  А уж закрывающая ролик фраза – вообще полная клиника. ",#Общие ,NonNone,NonNone
Клинит кукушку,означает помутнение рассудка.,уст. выр. ,(разг),"У тебя что, кукушку клинит? ",#Общие ,От старинного образа часов с кукушкой.,"крыша едет, башню снесло."
Клинить,"Не понимать чего-л, тормозить на каком-то вопросе.","-ню, -нит, несов. неперех и перех безл.",NonNone,"1. Младших школьников больше всего клинит на самооценке. 2. Олега клинит постоянно, поэтому полгода примерно в году он проводит в больнице.  3. Хороший телефон, он у меня уже год и я им довольна, все в нем здорово и не клинит,. ",#Общие ,NonNone,NonNone
Клиниться,чересчур увлекаться какой-либо идеей.,несов. неперех.,NonNone,"Сыну только исполнилось 9 лет. Не так давно стала замечать, что у него есть свойство клиниться, зацикливаться на некоторых вещах, мыслях, желаниях.  • В отличие от наших «новых русских», «старым америкосам» их фантазия позволяет не клиниться на красном кирпиче и черепице из металло-керамики.  • Если не клиниться на недостатках, отдых был совершенно замечательный.  • Если желание не исполняется, не надо «клиниться» на нём.  • Но при этом не «клиниться» на них, на их важности, необходимости, или ещё хлеще - первоочерёдности.  • Зато я пытаюсь снова полюбить себя, перестать клиниться на еде и всем, что с ней связано. ",#Общие ,NonNone,NonNone
Клип,"короткое (несколько минут) произведение видеожанра: песня с видеорядом, мини-мультфильм, видеофрагмент и т.п.","-а, м.",NonNone,"Клип про маленького человечка (похоже, снежного), обитающего в горах со своей снежной бабой.  • Одновременно с записью альбома был снят клип на песню «Лида».  •  Я еще в армии служил когда по зомбоящику показывали клип «Зеленоглазое такси». ",#Общие ,"Англ. clip — вырезка, отсеченный фрагмент.","ролик, видеоролик, видеоклип."
Клипак,"то же, что клип  — короткий видеофильм.","-а, м. ",(интернет),Недавно увидела этот клипак.  • Можно здесь скачать клипак.  • Я скачал с ютуба клипаки в мр4 формате.  •  Просто угарный клипак всё подобрано идеально.  • Это крутой клипак для тех кто живет в ночном ритме мегаполиса.  • Клипак про бодибилдинг. ,#Интернет ,NonNone,NonNone
