name,definition,type,group,examples,hashtags,story,synonims
Дубак,холод.,NonNone,NonNone,"Дубак на улице.  •  Утром просыпаешься, дома холодно, идешь в школу по улице, дубак, приходишь в школу холоднее чем на улице.  • Темы: батареи, дубак, тепло. • У меня тоже такая же ситуация (дубак в салоне).  • Крещенский дубак.  • А у нас в Перми дубак стоял и будет стоять еще с месяц. ",#Общие ,NonNone,NonNone
Дубина,"типа дурак, идиот и тд.","-ы, ж ",(обзывательство),"Ты дубина, ты зачем кефир взяла?  • Ты че офигела, дубина?  • Ты где училась, дубина?  • Эх ты, дубина.  • Ах ты, дубина неотесанная! ",#Общие ,NonNone,дебил.
Дубняк,"мороз, холод.","-а, м.",NonNone,"Спалось в принципе тепло, зато на улице был сильный дубняк из-за пронизывающего ветра.  • У нас в офисе сильный дубняк отчего-то, +16 тепла.  • Когда на улице дубняк, снег и все такое, очень кстати мысль о теплом Египте.  • Как согреться всё-таки, Раз на улице стоит дубняк. ",#Общие ,NonNone,NonNone
Дуболом,"человек — вышибала, киллер, работающий руками, мужчина, имеющий склонность к насилию.","-а, м.",NonNone,NonNone,#Общие ,"Дуб — крепкое дерево, в романтических смыслах — «непоколебимое» , «лом»  — слово ломать. значение расшфровки — ломающий дуб.",NonNone
Дуболом,"глупый, тупой, но сильный человек.","-а, м. ",(обзывательство),"В жизни на самом деле больше именно тех дуболомов, которые просто действуют напролом, невзирая на нюансы.  • Он просто дуболом такой.. новую вещь у меня может заметить через полгода.  • Такими же дуболомами были и братья моего деда, жившие в нашей деревне.  • Актерский мир жесток: уж если у тебя внешность дуболома, какие бы перемены в твоей жизни ни происходили, на экране ты дуболомом и останешься.  • Дуболом. Абсолютно не разбирается в интернет-технологиях, но где-то услышал о продвижении, и хочет его заказать. ",#Общие ,Персонаж цикла сказок А. Волкова «Волшебник Изумрудного города».,NonNone
дуд,чувак.,NonNone,NonNone,NonNone,#Общие ,"от англ.
dude.",NonNone
дудец,"DDOS - атака, автоматическая отправка на сайт огромного количества бессмысленных запросов, из-за которых сервис перегружается и выходит из строя.",NonNone,"(интернет, хакеры, мемы)",NonNone,#Айтишники #Интернет ,NonNone,NonNone
Дудки,"очень узкие штаны, одеваются с мылом.","-ок, мн. ","(скейтеры, челочники)","Скажите что вы имеете против того когда парень носит дудки?  • Уставшие от узких дудочек голливудские знаменитости в повседневной жизни с удовольствием облачаются в удобные широкие штаны.  • А ты продолжай отращивать челку и носить дудки!  • Ребята, покупающие на свои деньги дудки, шарфы и шляпы — молодцы. ",#Общие ,NonNone,NonNone
Дудос,"программа предназначена для увеличения просмотров сайта с одного хоста,на пример:Вы заходите на стрим ВЖлинка с включеным дудосом и стри видит вас как ,к примеру,1000 человек,и стрим бест геймер ин зи ворлд крашиться и он не успевает сказат ""айл би бэк виз май чатка"".",NonNone,"(геймеры, интернет)","нах** дудосить?!
VJLink ©. ",#Геймеры #Интернет ,NonNone,NonNone
Дудос,VJlink.,NonNone,(Топ Геймер ин 3е world),"О оп нихуя ддосеры подъехали надо поточить зуб чтобы пахло супом на салфетках, а потом позавать кулеша и сказать твой любимый, садись ешь. ",#Социальныесети ,NonNone,стример.
Дудос,"DDoS, или же DoS (Dential of server) - Умышленная нагрузка сервера запросами для его отключения.","DDoS, DoS ",(Интернет),"Серверная машина была выключена из-за перегрузки, вероятнее всего, это был DDoS. ",#Айтишники #Интернет ,Точного происхождения не имеется.,"DDoS, DoS, Tcp Dential."
дудосер,"Человек, который делает ДДос отаки на сайты, сервера.",дудосер ,(Интернет),Долбанный ддосер. ,#Общие #Интернет ,От англ. DDos-ДДос.,ДДос.
дудосить,Делать DDoS-атаку.,"глагол, неопр. форма ",(IT),"Школьники снова задудосили его сайт;
Нас дудосят, отрубай сервак. ",#Айтишники #Интернет ,От англ. DDoS (Distributed Denial of Service) - распределённая атака типа «отказ в обслуживании».,NonNone
дудосить,"игнорировать, не обращать внимания.",глагол,NonNone,NonNone,#Айтишники ,NonNone,NonNone
дудулька,соска-пустышка для младенцев.,"сущ., ж. р. ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
Дуйка,тепловентилятор (или калорифер) — обогревательный прибор для дома или автомобиля.,"-и, ж. ","(автолюбители, общее)","Нужна дуйка электро для обогрева помещений.  • Продам электро калорифер пушка-дуйка 3 кВТ.  • Так вот, дуйка - это по нашему калорифер и по-моему это лучший вариант.  • Дуйка ручная — подает воздух для поддержки жара и горения угля.  • Немного тепла от «дуйки».  • Включил дуйку на полную, но вырубил холодильник.  • В субботу попал на трассе под дождь с градом и естественно включил дуйку на лобовое стекло. ",#Общие #Автолюбители ,NonNone,NonNone
Дум,компьютерная игра Doom.,"-а, м. ","(геймеры, шутеры, Дум)","— Тю, у меня на мобильном можно в дум гамать! — Если в Думе-3 всё на минимум ставить, то тогда уж лучше в первый Дум гамать. ",#Геймеры #Шутеры ,NonNone,NonNone
Дума,"площадь перед зданием  городской думы, горисполкома.","-ы, ж., топоним",NonNone,"На Думе украсили часы и сделали им музыкальный механизм, теперь каждый час играет музыка!!!  • Устроем тусовку на думе???  • 13-го говорят на Думе Новый год часть вторая будет?  • За сим прощаюсь до завтра, надеюсь всех увидеть завтра на Думе трезвыми и здоровыми. ",#Топонимы ,NonNone,NonNone
Думать,играть в дум — компьютерную игру Doom.,несов. неперех. ,"(геймеры, шутеры, Дум)","Сидит чувак на компе кнопки жмет, ну его спрашивают: — Ты что там делаешь — думаешь? — Нет я квакаю! ",#Геймеры #Шутеры ,NonNone,NonNone
Думер,фанат компьютерной игры Дум (Doom).,"-а, м. ","(геймеры, шутеры, Дум)","Поймал думер паука и сделал ему железные ноги и пулемет.  •   Квака глазами старого думера.  •    Я сам думер, однако, старался посмеяться и подшутить над играми не грубо, а как бы показывая плюсы и минусы разных гейм-проектов. ",#Геймеры #Шутеры ,NonNone,NonNone
дундук,дурак.,"сущ, м.р. ",(любая),вот ты дундук! ,#Общие ,NonNone,NonNone
Дундук,"Человек, до которого долго доходит.","Сущ., м.р. ж.р. ",(Сленг),Ты совсем дундук. ,#Общие ,NonNone,Дурак.
дунем,Курнем (Покурим травки) - употребим наркотик.,гл. ,(гопники),NonNone,#Общие #Гопники ,NonNone,NonNone
Дункан,"игра, в которой участникам раздаются статьи из словаря, часть слов из которых стерта; они должны восстановить название статей.","-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Дунуть,"Принять, покурить наркоту.",Глаг.,NonNone,NonNone,#Общие ,NonNone,Принять.
дунч,"не знать, не быть в курсе.","глагол, не спр. ",(интернет),"- Жаббер не работает, работа встала, почини быстрей
- Дунчь, у меня работает. ",#Общие ,"заимствованное из английского 
don't know -&gt; dunno -&gt; дунч.","хз, без понятия."
Дунька с трудоднями,"деревенщина, провинциалька.",NonNone,NonNone,"Дунька с трудоднями, приехала из какой-нибудь староверческой деревни, каких в Южной Литве полно. • Для Штатов ты обыкновенная Дунька с трудоднями и это их право кого впускать в свою страну, а кого нет.  • Эта простецкая Дунька с трудоднями изо всех невеликих сил старалась соответствовать образу «гламурное кисо».  •Моему лицу платки не идут — выгляжу, как Дунька с трудоднями. ",#Общие ,NonNone,NonNone
Дунька с трудоднями,особа ж.р.,NonNone,(разг.),NonNone,#Общие ,NonNone,NonNone
Дуня,девушка работающая в пивбаре.,"-е, ж.",NonNone,Дуня обслужи нас! ,#Общие ,NonNone,NonNone
Дупа,"жопа, задница.","-ы, ж.",NonNone,"Вeсь мир — большaя дупa.  • Тогда нам большая дупа настанет.  • Чем его дупа лучше моей?  • Конечно, хозяин сервиса будет за свою шкуру бороться, чтобы его дупа осталась цела. ",#Общие ,"Польск. dupa, означающее ровно то же самое.","срака, попа."
дупель,Состояние наивысшего опьянения.,"сущ., м.р. ",(алканафты),"Мы когда махались, Леха был ваще бухой в дупель. ",#Общие ,NonNone,В зюзю.
Дуплёж,"медленность, замедление действий.","-а, м.",NonNone,Мои консалтеры после полугода дуплежа наконец-то прислали мне пачку   документов на подпись. ,#Общие ,NonNone,тормоз.
Дуплет,двa вопроса по 30 секунд обсуждения каждый.,"-а, м. ",(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Дуплет,двa вопроса по 30 секунд обсуждения каждый.,"-а, м. ","(игроки ЧГК, ИИ)",Из этих фактов хорошо бы написать дуплет! ,#ЧГКшники ,От лат. duo - два.,NonNone
Дуплет,разновидность блица .,"-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Дуплить,"заниматься безделием, отдыхать.",несов. неперех. и перех.,NonNone,"(1) Люблю кушать на уроках и дуплить в гостях.  • Работа его сводится к тому что он дуплит рабочий день в Линейки, потом приходит домой и опять дуплит в Линейку.(2) Для тех кто тупит, дуплит и прочее.  • Заканчивай дуплить, а то нас спалят.  • Сегодня ваще нифига не фурычит, дуплит.  •  Он дуплит-дуплит, пока сам его не вырубаешь.  • Сина реально, крут токо чьото последнее время он дуплит.  • Принтер дуплит после первого листа, т.е. медленно печатает, очень медленно...  • Фотик дуплит и тормозит, так что снимать движущиеся обьекты несколько сложно.  • Короче скока времени он дуплит, в итоге все же решается пешочком до своей деревни бежать. ",#Общие ,NonNone,NonNone
Дуплить,"ударять, бить; стрелять; убивать.",несов. неперех. и перех. ,(геймеры),"Посмотрел, скилл не увидел, увидел лоу скилл варов, так дуплить я хз.  • В ла2 же надо дуплить мобов ибо с них опыта много дают.  •  но мну это не мешает дуплить персов.  • Но, пока он на нас этот посох можно дуплить скапмов бесконечно, встают через 5 секунд.  • Куда полезнее раскачать Вакку и дуплить овердрайвами, чем пускать сферические Новы в вакууме. ",#Геймеры ,NonNone,NonNone
Дуплить,"понимать, соображать, глубоко разбираться в чем-л.",несов. неперех. и перех.,NonNone,"Кто дуплит в компах?  • Я перечитывал два раза чтобы вдуплить что это такое.  • Если кто-то не дуплит в фотоискусстве попрошу не выражаца.  • Большая часть «ветеранов» не дуплит в теме вообще ничего.  • Ктонить кроме меня дуплит в ХТМЛ чтонить?  • Кто играет и дуплит в этом, напишите мне пжл, а то поиграть интересн, а как не пойму. ",#Общие ,NonNone,"втыкать, шарить, рубить фишки, рюхать."
Дуплить,"дублировать, повторять несколько раз.",несов. неперех. и перех.,NonNone,"Не стоило дуплить сообщение в разные темы.  • Но, решившись дуплить, вы также рискуете потерять то, что было выиграно ранее. ",#Общие ,NonNone,NonNone
Дуплить,"бить, избивать.",несов. неперех. и перех.,NonNone,"Встали и пошли дуплить чурок.  • Человека под ником GOGA походу дела дуплить надо!!!  • Посмотрим, как 20 человек вас будут дуплить по всем местам.  • Он жену каждый день дуплит.  • Хочу в хорошей компании дуплить мобов и глупых тупоумков.  • Дуплить подобных деятелей железными трубами.  • Дуплить надо таких как ты!!!   • Перед тем как идти дуплить хачей, нужно подготовиться. ",#Общие ,NonNone,NonNone
дуплиться,"нести ответственность (отвечать), за что либо, за кого либо.",глагол ,(неопределённая),"за несчастный случай, который произошёл 28.08.2015г. , придётся луплиться мастеру цеха Иванову Ивану Ивановичу. ",#Общие ,NonNone,отвечать.
Дуполовка,"программа, выявляющая дублирующиеся сообщения электронной почты.","-и, ж. ",(айтишники),"Написать дуполовку для сервера.  • Это немного более продвинутая дуполовка — для картинок учитывающая их содержимое а не только параметры файла.  • Теперь дуполовка ловится по базе.  • Пpимечание: pодная сквишовая дyполовка (*.sqb) не поддеpживается.  • Дyполовка общая на все типы баз (fastecho.dup).  • Вообще-то движок должен блокировать подобные несуразности, но, видимо, дуполовка применяется одна на весь форум, а не отдельно на пользователя. ",#Айтишники ,NonNone,NonNone
Дур,"Глупый человек или дурак , дебил.",Дур ,(Ну ты и дур),Ну ты дур . Боже какой ты дур. ,#Общие ,NonNone,NonNone
Дура,Обзывательство.,сущ. ж.р.,NonNone,NonNone,#Общие ,NonNone,дурак.
Дурак,cпециализация игровая.,"-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,командный дурак.
Дурасэл,батарейки и аккумуляторы фирмы «Duracell» (брэнд).,"-а, м.",NonNone,"(1) Если раз в два года, то да, дюрасел будет дешевле. • Дурасел короче чем нужно на 3-4 мм, пришлось подгибать контакт. • Моя мышь работает на дураселах около 2-3 месцев активного юзания.  •  Я лично пользуюсъ старым добрым дурасэлом и маленьким диодным фонариком.(2) Ну ты и дурасэл! • Дурасэл, ты какой пастой зубы грееш? •  Слышь ты, Дурасэл Энэрджайзерович! • Придурок ты дурасэл, таких как ты гасить надо. ",#Общие ,NonNone,"дурасел, дюрасел, дюрасель"
дурацкий,"глупый, нелепый.",прил. м. р.,NonNone,Сегодня в клубе выступает певец Всеволод Дурацкий. ,#Общие ,NonNone,NonNone
Дурбецало,Дибил.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Дурдом,"сумасшедший дом, психиатрическая больница.","-а, м.",NonNone,"Да тебе самое место в дурдоме.  • Этно-патриоты в вышиванках. являются потенциальными клиентами дурдома.  • Дурдом. Шизофреник качается посреди больничной палаты.  • Кущевский дурдом.  • Страна — дурдом среди войны.  • На произвол судьбы бросили дом для психически больных, то есть — дурдом.  • Это то же Кащенко, только без окон / Это дурдом это дурдом. ",#Общие ,NonNone,NonNone
Дурёж,"обман, мошенничество.","-а, м.",NonNone,"Скажите это дуреж или реально?  • С этого года контракт не продляю —  условия 4% смешные,сплошной дурёж.  • Дурёж православных как был, так и будет, пока не примут Закон о вредительстве.  • И вот очередной «дурёж» по поводу неких долгов за горячую воду.  • Да и бардак во всём, и дурёж в придачу.  • Господа не поддавайтесь на прямой обман и дуреж турфирм.  • Это очередной дуреж населения или как? ",#Общие ,NonNone,развод.
Дурзобрие,Когда тебя называют тупой и ты с этим согласна (согласен).,Дурзобрие,NonNone,"
Дурёж
Дуркануть
Дуриком
дурацкий

Дурдом
Дурзобрие
Дурище
Дурка

Дурбецало
Дурында
Дурилка картонная
Дура

Дурилка картонная
Дурасэл
Дурак
Дурогон

",#Общие ,NonNone,NonNone
Дуриком,"случайно, по везению, не прилагая особых усилий.",в знач. нареч.,NonNone,"Мне удалось в тот сезон выиграть Чемпионат Украины абсолютно дуриком — во время крайнего прыжка,ветер крутанул на 180 градусов.  • Попал в эту компанию дуриком.  • Получить аттестат «дуриком» будет все сложнее.  • Неужели рассчитываете «толкнуть» свою продукцию вот так, дуриком?  • Так дуриком по жизни и прокатился.  • Запятые проскакивал дуриком (А.Галич)  • Ты уже получил дуриком лейтенанта и надеешься еще что-то получить? ",#Общие ,NonNone,NonNone
Дурилка картонная,девушка (женщина средних лет) со странностями.,женск.,NonNone,Ну ты и дурилка картонная! ,#Общие ,NonNone,дурочка.
Дурилка картонная,чудак.,ж.,NonNone,NonNone,#Общие ,NonNone,простофиля.
Дурище,"необидное обзывательство, ласковое название человека, который неудачно юмарнул или опорфанился.",NonNone,NonNone,"Ну ты и дурище!!!  • Через каких-то 3 месяца и 21 день стукнет мне, дурище, 27 годиков.  • Редчайшей красоты бабище-дурище.  • А вашей дурище Маше не мешало бы устроить такую взбучку, чтоб на всю жизнь запомнила.  • Огромное спасибо дурище, что сумела нас всех объёдинить здесь. ",#Общие ,NonNone,"дурачок, дурень, дурында."
Дурка,"сумасшедший дом, психбольница.","-и, м.",NonNone,Он попал в дурку. ,#Общие ,От рус. дом дураков.,психушка.
Дуркануть,"рискнуть, совершить необычный, странный, рискованный поступок.",сов. неперех.,NonNone,"(1) И тут когда был в гараже, в голову пришла Эврика, напоследок дуркануть и поставить зимние колеса.  • Может и правда, дуркануть да попробовать такую дребедень смастрячить?  • Дуркануть разок, пролезть по жиже глинистой еще туда сюда, но работать невозможно.  • Немного пообвыкшись, я решил дуркануть, придавив педальку.  • Ну не вышло в этот раз дуркануть, признать поражение надо.(2) А датчик дуркануть так может кратковременно?  • А я ещё и умудрилась так дуркануть!  • Удобная штука, но если маленько дуркануть, можно поплавить пластик.  • Достаточно просто одному звену в цепи переездов-обменов-покупок-продаж дуркануть и разваливается многомесячная работа многих людей. ",#Общие ,NonNone,NonNone
Дурогон,"чел, который врёт или фантазирует — гонит дурку.","-а, м., обзывательство",NonNone,"Афтар - известный дурогон. •  Подобный дурогон становится все популярнее и популярнее. •  Ну, и бесы, ну, и дурогоны же вы! • Мож бездельники или просто дурогоны?  • Дурогон ты Вася! ",#Общие ,NonNone,NonNone
Дурында,"ласковое, не обидное обращение к девушке.","-ы, ж.",NonNone,"Дурындочка ты моя ненаглядная! Ох, дурында я дурында! ",#Общие ,NonNone,"глупышка, дурочка, дурындочка."
Дуст,карты серии de_dust для игры «Сounter strike».,"-а, м. ","(геймеры, шутеры, Контр-Страйк)","Проблема с дуст_2х2 и пул_дэй и т.п легко решаема.  • Карта дуст2 игрок Winston жарил на первом уровне аимом+вх.  • Map zm_dust (здесь укажете вместо зм дуст.  • ИМХО лучше было когда были стандартные карты, типо дуст, инферно, нюк и тому подобие. ",#Геймеры #Шутеры #Контр-Страйк ,NonNone,де-даст.
дуф,Лучший герой в игре.,"сущ., м.р. ","(Геймеры, задроты, сверхлюди, дотеры)",Дуф - мой любимый герой. ,#Геймеры ,NonNone,"Падж, Пудж."
ДУФФ,звук упавшей  улитки...,сущ. м.р. ,(Аквариуми́стика),из аквариума вылезла улитка- дуфф... И оказалась по другую сторону...))). ,#Общие ,NonNone,NonNone
Дух,служащий в армии в первый год.,"-а, м. ",(армия),"Эй, дух, постирай дедушке портянки! ",#Общие ,NonNone,первогодок.
духлесс,"бездуховность, общее падение нравов, нравственная опустошенность.",наречие ,"(интернет, социальные сети, кино)",NonNone,#Общие ,NonNone,NonNone
душевный ор,"Означает дикий крик; смех ""в душе"".",прил. ,(подростки),NonNone,#Общие ,NonNone,NonNone
душман,"Нехороший человек, враг рода человеческого (всех хачей).","сущ., м.р ",(дагестан),Че за душман. ,#Общие ,Народы дальнего Кавказа.,"мразь, редиска."
Душняк,"создание особо невыносимых условий для одного, нескольких заключенных или для всей колонии с целью добиться изменения поведения заключенных.","сущ., м.р ",(тюрьма),NonNone,#Тюремныйслэнг ,NonNone,NonNone
Дцп,Когда человек тупит на одном месте.,"сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
дцп,неадекватный геймер.,"сущ., м. р. ",(геймеры),NonNone,#Геймеры ,название одноименного врожденного заболевания.,NonNone
ДЦП-шник,"ДЦП — это заболевание центральной нервной системы, при котором происходит поражение одного (или нескольких) отделов головного мозга, в результате чего развиваются не прогрессирующие нарушения двигательной и мышечной активности, координации движений, функций зрения, слуха, а также речи и психики.",Сущ. м.р. ,(Почти весь интернет),"Ты ДЦП-шник, нафига стопишь? Слушай, если не знаешь ответ, не надо мычать Э-э-э, выглядишь как ДЦП-шник. Увы, но ваш сын болен ДЦП. Ты дцп гребанное, ты нахера вообще полез? Всё испортил. ",#Общие #Социальныесети ,"Где-то на 4CH начало популяризироватся слово ДЦП-шник, так называли тупящих людей в основном, от туда оно и вышло, в основном сейчас употребляется в комментах (комментариях) на ютубе...","Даун (в интернете) аутист, олигафрен, 47-хромосомное."
дцпешник,"Человек , у которого присутствуют признаки детского церебрального паралича.",NonNone,(Гопота),Ну ты и дцпешник. ,#Общие ,NonNone,"Идиот,тупица."
Дцпшник,"криворукий индивид, человек у которого руки не из того места ростут.","сущ., м.р ",(обзывательство),NonNone,#Общие ,NonNone,NonNone
Дщд,"обозначает бурный смех, выражает насмешку, как действие.",междометие и предикатив ,"(интернет, упячка)",Дщд а какие могут быть варианты?  • ДЩД!Упячка рулит!ыыыыыыы. • Просто ДЩД!! чем дальше - тем смешнее. ,#Интернет #Упячка ,От написания lol  в в русской раскладке клавиатуры.,"ха-ха-ха, гг, лол, бугага, ржунимагу."
Дыа,"да с оттенком усиления, подчеркнутое выражение согласия, подтверждения (типа «конечно!», «с удовольствием»).",союз и частица,NonNone,"Вы целовались? - Дыа, я так рада!  •  — Всё норм?  — Дыыа!  • Не получилась, обидно, дыа?  • Шикарнейший сюрприз, дыа.  • Скажи дыа таким людям!!!  • Понравился, дыа.  • Дыа, и мне приглянулся.  • Хочу увидеть друзей. Дыа! ",#Общие ,NonNone,дыыа
Дыбать,"искать, находить, доставать, добывать; иногда в смысле добывать силой, красть.",несов. неперех.,NonNone,"(1) Надо дыбать нового провайдера.  •  Где они дыбают этих экспертов? •  И вообще где вы все это дыбаете? • Дыбать мабилы у лахов.(2) По-моему они решили подыбать на реакцию. •  По телеку дыбал как Миша Грузин свой галстук грыз.  • Люблю дыбать кино и слушать музыку.  • А это этих скульптур столько понаставили, што дыбать на них противно.(3) Тетка, дыбая за ним, перецепляется и чуть не падает на рельсы. •  Нас воспринимают всех как тупое, пьяное стадо, готовое тупо дыбать за своим паханом. ",#Общие ,NonNone,NonNone
Дык,Выражение согласия.,частица ,(каменты),NonNone,#Падонки ,"Изначально происходит из сленга питерских митьков , в каменты пришло через сленг фидо.","дыкъ, йопт."
дынька,Лавриненко Валерия Валериевна.,сущ. ,(гопники),Это дынька... ,#Локальные ,NonNone,мала.
Дыра,"путь, не предусмотренный разработчиками софта, и позволяющий получить к чему-либо несанкционированный доступ.","-ы, ж. ","(айтишники, прогеры)",NonNone,#Айтишники #Прогеры ,NonNone,NonNone
Дырка,"простой вопрос, который наверняка ответят все команды в зале.","-и, ж. ","(игроки ЧГК, ИИ)",Опять в дырки играем! ,#ЧГКшники ,"В игре этот вопрос не помогает в распределении мест - его все ответили, его как и не было - дырка в турнирной таблице.","халява, кнопка."
Дырка,"ошибка в Правила ролевой игры, приводящая в ходе игры к сложным коллизиям, разрешить которые можно только волею Мастера вне логики Правил.","-и, ж. ",(ролевики),Мастера убедительно просят не увлекаться выискиванием «дырок» в данных Правилах. ,#Ролевики ,NonNone,NonNone
Дырчик,"мопед, мотовелосипед, мотоскутер.","-а, м. ",(автолюбители),"Мотоклуб «Дырчик», вся информация про мопеды, мотовелосипеды, скутеры.  • Схема зажигания которая сейчас стоит на моем дырчике.  • У соседа с 4-го этажа был дырчик «Рига» какого-то древнего выпуска с квадратными крыльями.  • Пока на наших дорогах не наступит массовое окультуривание водителей, дырчик — без 5 минут инструмент самоубийства.  • Высокий центр тяжести позволяет вытворять на таком дырчике довольно завораживающие кульбиты характерные как для двух- так и для четырех-колесной техники.  • Искатал в прошлом сезоне 3 китайских дырчика —  ресурс у них маленький. ",#Автолюбители ,NonNone,NonNone
Дырявый,"человек, которого ""опустили"" в ""туза"", тюремно-опущенный.","прил, м.р ","(околофутбольное движение, заключенные)","твой отец дырявый, об этом уже весь район знает. ",#Тюремныйслэнг ,NonNone,"пидор, петух, бойчикс."
Дыхалка,"дыхание, чаще всего в спортивном смысле — тренированное, умелое, специальное (при плавании).","-и, ж. ",(спорт),"(1) У меня с детства дыхалка слабовата.  • А для развития дыхалки помогает плавание и умение дышать животом. • Мне с дыхалкой здорово помог тренажер «Новое Дыхание». • Да и дыхалку качать - те же мышцы!  • Дыхалка и её тренировка.(2) Ударил одного в живот, от второго увернулся и дал по дыхалке левым хуком. • Щас я ей еще раз дам в дыхалку.  • Получил в дыхалку кулаком. • В общем, получил в дыхалку и некоторое время дышал другим местом.  • Получил по дыхалке от какогото лысого чувачка. ",#Общие ,NonNone,NonNone
Дыхло,"«солнечное сплетение» — область тела вверху живота под лёгкими, очень болезненная при ударе.","-а, ср.",NonNone,"Он получил сапогом под дыхло.  • 13 пикаперов уже получили в дыхло от нормальных пациков.  • Лешк, бей с ноги и под дыхло.  • Потом ему не понравился отморозок в обезьяннике — он ему в дыхло.  • Тусуются подонки, дающие изподтишка братве по морде или в дыхло.  • Ну я ему тогда с ноги в дыхло - дудух! ",#Общие ,NonNone,NonNone
дьюд,Чувак.,"сущ., м. р. ",(хиппи),NonNone,#Общие ,NonNone,NonNone
Дэ-шесть,игральный кубик с шестью гранями.,нескл. ,(ролевики),NonNone,#Ролевики ,Сокращ. от англ. dice — игральный кубик.,NonNone
Дэ-энд-дэ,набор правил для устных ролевых игр.,NonNone,(ролевики),NonNone,#Ролевики ,Сокращ. от назв. первой игры подобного рода «Dungions and dragons» — «Подземелья и драконы».,"дэнжен , денжен , модуль , АДНД , ДНД."
Дэб,ничего не обозначающий жест руками.,NonNone,NonNone,NonNone,#Рэперы #Музыка ,От американских реперов.,NonNone
дэбак,"Корейское слово, которое передаёт удивление или восторг.",NonNone,NonNone,NonNone,#Общие ,NonNone,"Вот это да, супер, невероятно и т. д."
Дэббинг,"Движение, когда сбрасывают голову к локтю под бит.","сущ., м. р. ",(музыка),NonNone,#Музыка ,NonNone,дэб.
Дэбил,"в большинстве случаев не означает ничего, кроме того, что говорящий хочет обидеть слушающего.","-а, м., обзывательство",NonNone,"Ты реально тупой дэбил!!!  • Слышь, дэбил шариков, прекрати засирать форум тупыми темами. • Он дэбил оплачиваемый другими дэбилами.  • Вы — дэбил, пpиближающийся к двадцати годам. ",#Общие ,"Искажение или типичная ошибка, от медицинского термина дебил — больной с функциональной недоразвитостью или тяжелым травматическим повреждением мозга.","дебил, дибил"
Дэвайс,"то же, что и девайс.","-а, м.",NonNone,Этот дэвайс уже год мне служит безотказно. • Потребность выкидывать деньги на всякие прикольные компьютерные дэвайсы. , ,NonNone,девайс
дэган,"слабоумный, олигофрен; дурак.","сущ., м. р. ",(гопники),Вот б*ть дэган! ,#Общие ,NonNone,"дегенерат, дибил."
Дэзэ,домашнее задание.,нескл. ,(студенты),"Дэзэ по технологии.  • Сказ о Колобке в стихах (создано в качестве дэзэ).  • А потом можно дэзэ делать.  • Катастрофически мало времени: в контактике посидеть, в симсов поиграть, посмотреть сериальчики, делать вид, что делаешь дэзэ - и все это нужно успеть!  • Любой отличник - хороший способ сдёрнуть правильный ответ или дэзэ.  • Эта неделька была трудной, то физхимия дэзэ и самостоялка, то птаха со своим тЭстом, то сопромат. ",#Студенты ,NonNone,NonNone
дэмач,"повреждение, урон в играх.","сущ., м.р",NonNone,NonNone,#Геймеры ,NonNone,NonNone
Дэмэдж,Повреждение.,"-а, м. ",(ролевики),NonNone,#Ролевики ,"От англ. damage — повреждение, ущерб.",NonNone
Дэмэдж,Ограничение функциональности персонажа в результате к-л игровых действий (чаще всего — условного ранения).,"-а, м. ",(ролевики),NonNone,#Ролевики ,"От англ. damage — вред, повреждение, поломка, убыток, ущерб.",NonNone
Дэнжен,"комнатная ролевая игра длительностью, чаще всего, от нескольких часов до суток.",м. ,(ролевики),NonNone,#Ролевики ,"От англ. «Dungions and dragons» — «Подземелья и драконы»,— название одного из самых известных (может быть, первого) дэнжена.",NonNone
Дэнжен,разновидность ролевых игр.,NonNone,(ролевики),NonNone,#Ролевики ,От англ. «Dungeons &amp; Dragons» — «Подземелья и драконы».,"денджен, дээндэ, деджен, АДНД, AD&amp;D."
Дэнжен-мастер,"Ведущий модуля дэнжен — обязательная роль, каждый игрок может выполнять ее поочередно.",NonNone,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
