name,definition,type,group,examples,hashtags,story,synonims
Тоси-боси,туда-сюда.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Тоска,Всё плохо.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Тотальный,"всеобъемлющий, всеобщий.",NonNone,NonNone,"В то время готы назывались «темными панками» и были близки по идеологии к своим прямым предшественникам —  панкам, только их тотальный нигилизм был несколько смягчен.  • Это происходит во времена тотального кризиса нашей музметаллургической промышленности. • Большинство неформалов, независимо от взглядов, не собиралось наследовать у диссидентов логику тотального противостояния советской системе.  • Молодой музыкант пишет страшно безысходный текст о тотальном зверином царстве. ",#Общие ,NonNone,глобальный.
Тоторо,"персонаж аниме Хаяо Миядзаки «Мой сосед Тоторо», сказочное животное — смесь совы, медведя и енота.",нескл. ,(аниме),"Я назову тебя Тоторo.  • Тоторо просто большая-пребольшая няяяяяяяяшкааааа!  • Тоторо — не традиционный японский персонаж: его полностью придумал Миядзаки.  • Тем не менее, для Тоторо очень естественно находится место в системе традиционных японских представлений, среди низших природных божеств, духов-хранителей местности.  • Не просто Тоторо - тролль, или что-то типа того. ",#Аниме ,NonNone,NonNone
Тотоша,пистолет марки ТТ (Тульский Токарева).,"-и, ж.",NonNone,"Люблю Тотошу искренне, моего прадеда на войне много раз он спасал.  • Взял Макаров и ТТ в руки, Макаров шире Тотошки.  • Обоймы для старой доброй Тотоши или Астры обошлись заказчикам всего по 40 долларов.  • Мой тотоша, скорее всего, обрел свой вороненый ствол именно так.  • По «тотоше» на каждого, два «калаша» на всех, куча «лимонок». ",#Общие ,NonNone,NonNone
Точилка,девушка очень легкого поведения.,ж. ,(разг.),"Вон, смотри, точилка прется! ",#Общие ,NonNone,шалава..
точить жало,"Употребляется в вопросительно-восклицательной форме по отношению к оппоненту во время относительно агрессивной дискуссии.
Смысл фразы: 
1.","словосочетание, тип - управление ","(рамсы, выяснение отношений)",NonNone,#Общие ,NonNone,NonNone
Точить зырло,Смотреть в одну точку.,NonNone,(блат.),NonNone,#Общие ,NonNone,NonNone
Точить ништяки,"есть, принимать пищу.",NonNone,NonNone,Пошли в кафешку ништяки поточим. ,#Общие ,NonNone,хавать.
Точить,"Есть, зачастую жадно проглатывая.","глаг., совершен.",NonNone,«Что это ты точишь?» — «Тошнотик» (Truthassassin). ,#Общие ,"По-рус. «точить» в значении, употребляемом о мышах и жуках-точильщиках.",хавать.
Точка потоков,"редчайшее явление, когда сменность актива консорции первого или второго порядка составляет тысячи процентов: за время активного цикла ядра членами сообщества могут поочередно и/или параллельно перебывать многие сотни и тысячи людей.",NonNone,(неформ. соц.),NonNone,#Социотехника ,NonNone,NonNone
Точняк,точно.,NonNone,(пацаны),"Точняк это он! • Кто — то из них точняк на зону ходку топчет.  • Да, дружище, всё прямо по Даниилу Андрееву, точняк.  • Ухахаха настроение точняк на весь день!  • «Шоколад унесет вас в мир грез!» —  ну, точняк, реклама наркоты. ",#Общие ,NonNone,правильно.
тошниловка,нудное занятие.,"сущ., ж.р. ",(преподавание),"Тебе надо описать герундий и функции глагола ""to be"". Во, тошниловка! ",#Общие ,NonNone,NonNone
тошниловка,"тесный, душный бар.","cущ., ж.р. ",(разг.),NonNone,#Общие ,NonNone,дыра.
тошнот,"Водитель, едущий медленнее скорости потока.

Про таких водителей говорят: «не едет, а тошнит».",NonNone,(автомобилисты),NonNone,#Автолюбители ,NonNone,NonNone
Тошнотик,гамбургер.,м. од,NonNone,NonNone,#Общие ,NonNone,NonNone
ТОЭ,"Теоретические Основы Электротехники, учебный предмет в вузах и колледжах.",аббрев. ,(студенты),"Ты чё, какой Новый год?! У меня экзамен по ТОЭ 31-го числа!  • Вам не хватает времени на решение РГР или курсовой по ТОЭ?  • Я так заметил что все преподы по ТОЭ яркие люди.  • Вот мой курсовик по ТОЭ, 2 курс 1 семестр, кому нада, скачивайте. ",#Студенты ,NonNone,NonNone
ТП,"глупая девушка манерного поведения, пытающаяся изобразить себя неглупой.",аббрев. ,"(интернет, обзывательство)","Будучи идеальным троллем, наша героиня никогда не признает, что она ТП.  • Как отличить ТП от няши?  • Кто достоин звания, «ТП года» его или её фотографию поместим на главное меню группы!  • ТП в спорах ссылаются на какие-то таинственные знания, которых у оппонента в принципе не может быть.  • При всём классе сказать ей, что она - ТП.  • ТП это такая ТП, которая не понимает, что она ТП.  • Это умная девушка, а вот ты  — ТП.  • У такого папаши дочка полная ТП. ",#Интернет ,Аббревиатура нецензурного выражения.,NonNone
ТП,"телепорт — умение, позволяющее переноситься в ближайший город или поселение, игровую локацию, а также в клан-холл.",аббрев. ,"(геймеры, РПГ)","Стоит этот хмырь на ТП в Гире и кидает шмот на пол. • Я быстренько заТеПешил в ЕВ, там наши уже с утками месились. • Всему пати ТП в ТОИ на последний этаж фармить Бая. ",#Геймеры #РПГ ,сокр. ТелеПортация.,"телепорт, порт, TP."
ТП,"Человек, который фотографирует себя 
и при этом строит всякие рожи, и таких фото куча.","сущ., м.р. ",(Люди),NonNone,#Общие ,NonNone,NonNone
тпешечка,Производное от аббревиатуры ТП.,"сущ., ж.р.",NonNone,Твоя баба - жуткая ТПешечка. ,#Общие ,NonNone,NonNone
Тпешка,"глупая девушка, хотя иногда применяется и мужчинам.","-и, ж. ",(обзывательство),"Меня обозвали тпешкой. Что это такое вообще?  • Чем ТПешка отличается от телочки и чики?  • Поет не так уж плохо но то что она малолетняя тпешка видно сразу.  • Да, да, приезжала тут тпэшка гламурная чикуля из города.  • Тпэшки, собирающие ванильную баянистую хрень по соцсетям.  • Понравилось как Саэки из одной из многих перешла на новый уровень, у простых ТПэшек на то кишка тонка.  • Кто сюбит аниме значить вы эмо или сопливые тпешки. ",#Общие ,NonNone,тпэшка
тпхнуться,Телепортироваться.,NonNone,(игры),Тпшнись ко мне. (Телепортируйся ко мне). ,#Геймеры ,teleport.,тп.
тпшечка,"""тпшечка"" сокращённое от двух слов ""Тупая Пи*да"".","сущ.,ж.р. ",(нынешнее поколение),"А Вика, вон, как тп фоткается постоянно. ",#Общие ,Тупая пи*да.,Ясней некуда.
тпшечки,"люди, которые ведут себя ужасно и позорно.",NonNone,(люди),NonNone,#Общие ,NonNone,NonNone
тпшка,см тп.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
ТР,"компьютерная игра, шутер от третьего лица серии «Tomb Raider» (англ.",аббрев. ,"(геймеры, шутеры)","«ТР — классика, примитивная графика (дааа, батенька, ""вы слишком много кушать"", то бишь зажрались). ТР2, ТР2 Gold - классика №2, довольно красиво, но как-то уныло. ТР3 - здоровенная игруля.». ",#Геймеры #Шутеры ,аббрев. «Томб Райдер».,TR
Трабл,"проблема, неприятность, сложность.","-а, м.",NonNone,"Сейчас трабл по поводу набора на работу. • Хотя у меня траблы с разговорным русским.  • Слушай, у меня какие-то траблы со связью!  • Случился непонятный трабл!  • Тут вот вчера на Горьковке трабл произошел.  • Друзья, произошел трабл с телефоном и все контакты удалились!  • Комрад, у мну тробл.  • У меня тоже тробл, вот играю в ПК, спустя час он вырубается. ",#Общие ,"Англ.  trouble, означающее ровно то же самое.","тробл, трабла"
трабл мейкер,"В футбольном сленге - это фанаты, которые создают, либо  участвуют в хулиганских акциях.",сущ. м.р. ,(Футбол),NonNone,#Общие ,Trouble Maker - создатель проблем.,Создатель проблем.
Трабла,"проблема, неприятность, сложность.","-ы, ж.",NonNone,"У меня тут такая трабла — комп глючит. • С этой траблой впервые сталкиваюсь.  • У моей тети случилась трабла с компьютером.  • Трабла в настройках бивиса, конкретно в разделе IDE Config.  • Случилась трабла по коробке передач.  • Трабла происходит на горячем двиге. ",#Общие ,"Англ.  trouble, означающее ровно то же самое.",NonNone
Траблы,"проблемы, неприятности.","-ов, мн.",NonNone,Назрели траблы с ноутом.  •  У вас траблы были с заводом на морозе?  • Траблы с принтером: что можно сделать с засохшим картриджем?  • Жизненные траблы.  • Народ подскажите в чем траблы? ,#Общие ,"Англ. trouble — проблема, to be trouble — оказаться в беде.",NonNone
Травести,(вид игры) — угадать произведение по отрывку с искаженными фамилиями.,нескл. ,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Травести,"игра, в которой участникам дается текст литературного произведения, в который внесены некоторые изменения (например, изменены имена или другие реалии).",NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Травить,говорить заведомую ерунду.,несов.  неперех.,NonNone,"Ты чё, травишь, штоль??? ",#Общие ,NonNone,гнать.
Травить баланду,"рассказывать небылицы, вести пустой разговор с привиранием.",NonNone,NonNone,"Ладно, кончай травить баланду, перебил его я.  • Двойник Бориса Немцова пламенно травил баланду о фашистской сталинской эпохе.  • Я травить баланду не стану.  •  Пошёл я травить баланду с другими водилами.  •  Мужики, хватит баланду травить! ",#Общие ,NonNone,NonNone
Травишь,"обижаешь, наступаешь на больное место своими словами.",гл. ,(обзывательство),NonNone,#Общие ,NonNone,NonNone
Трады,"традиционные скинхеды, подробнее см. «скинхед Traditional».","-ов, мн. ",(неформалы),"Трады поддерживают контакты со всеми скинами, если видят, что человек СКИН (пусть даже и политически настроенный на что-то).  •  Первыми появились трады, потом наци, потом шафки.  • Я трад левых взглядов, хожу в мартинах бэн шермане и харике с подкатаными джинсами.  • У меня друган на традах помешался весь мозг пропарил, говорит такие же неформалы, токо лысые. ",#Общие ,NonNone,NonNone
тракса,Имя героя Drow Ranger.,NonNone,(Игра Dota 2),NonNone,#Геймеры ,NonNone,NonNone
Трактир,см. кабак.,"сущ, м. р. ",(ролевики),"Обустройство трактира на вялотекучке. Этот раздел посвящен организации трактиров на ролевых играх и всему, что с этим связано. ",#Ролевики ,NonNone,NonNone
Тралик,сокращённое название троллейбуса - экологически чистого вида транспорта.,"-а, м.",NonNone,"Ну, чё, на тралике едем или автобус ждем? • Едем мы с девчонками на тралике домой со школы, смотрю в окошко, а он обгоняет тралик на велике. •  ...в 27 тралик, шоб до индустриалки доехать. • Конструкция токоприёмников несовершенна и совершенствованию не подлежит, а значит, тралик обречён. ",#Общие ,NonNone,рогатый.
Тралик,Троллейбус.,Сущ,NonNone,NonNone,#Общие ,NonNone,NonNone
Тралики,Тролейбусы.,"Суд.,м.р.",NonNone,NonNone,#Автолюбители ,NonNone,Транспорт.
Тралить,см Тролить.,гл.,NonNone,NonNone,#Общие #Интернет ,NonNone,NonNone
Тралить,Брать за щеку.,глагол ,(гопники),Тралит как рыбу. ,#Общие ,"Трал-для ловли рыбы, переносный смысл - ловить ртом половой орган за щеку, как рыбу в сети.",сосать.
траллинг,то же что и троллинг - процесс выведения из себя оппонента в споре.,"сущ., м.р",NonNone,NonNone,#Общие #Интернет ,NonNone,NonNone
траллить,"То же, что и ""троллить"".",глагол ,(Интернет),NonNone,#Общие #Интернет ,NonNone,NonNone
Траль,"Человек который издевается над кем- то, специально выводит человека из себя.",NonNone,(Пользователи инета),Ааззазааз я траль)0)). ,#Общие #Интернет ,NonNone,NonNone
Транзит,"ботинок производства Московской экспериментальной фабрики спортивной обуви, модель 811.","сущ., ед. ч. ",(московская молодежь),NonNone,#Общие ,NonNone,NonNone
Транс,трансформатор.,"-а, м. ","(айтишники, железячники)","Да не всегда по трансу видно что именно он сгорел. • У меня как то сгорел на пультике маленьком транс, так он не пах и на вид ничо такого... ",#Айтишники #Железячники ,NonNone,NonNone
транса,Трансляция своих действий (бездействий) посредстом приложения Перископ.,"сущ., ж. р. ",(перископ),"Ребзя, го смотреть! Я трансу запилила! ",#Интернет ,NonNone,NonNone
трансвистит,"переодевание в одежду, которую общественные нормы и условности предписывают противоположному полу.","сущ., м.р",NonNone,NonNone,#Общие ,от итал. travestire — переодевать.,"травестизм,Трансвестизм."
трансгеймер,"игрок которому пофиг на какой игровой платформе играть - например Иксбокс, PS4, xbox one.","сущ., м.р ","(интернет, социальные сети)",NonNone,#Геймеры ,NonNone,NonNone
трансгендеры,несовпадение гендерной идентичности человека с приписанным при рождении полом.,существительное,NonNone,NonNone,#Общие ,NonNone,транс  пидераст пидор.
Трансеры,Молдёжная субкультура.,"-ов, мн. ","(трансеры, электронная музыка)",Я трансер. • Трансеры создали новую группу вконтакте. • Последние новости в мире трансеров.•  Их новый альбом порадует трансеров. ,#Музыка ,От названия стиля электронной музыки «Транс».,NonNone
Транслятор,организационная форма существования  неформального движения.,"-а, м. ",(неформ. соц.),NonNone,#Социотехника ,NonNone,NonNone
транссексуал,человек сменивший пол - мужчина стал женщиной или наоборот.,"сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
транссексуал,"Человек,у которого психологический гендер противоположен биологическому гендеру.","сущ.,м.р. ",(ЛГБТ),Транссексуал решился на коррекцию пола. ,#Общие ,от англ. transsexual-транспортировка пола(дословно).,NonNone
трансуха,"Мужчина с силиконовой грудью,выглядит как женщина но с мужским достоинством.",м и ж род ,(илита),NonNone,#Общие ,NonNone,трап.
Трансформайс,компьютерная онлайн-игра.,"-а, м. ",(геймеры),"Некоторые уровни в трансформайс невозможно было бы пройти без главного помощника обычных мышей-игроков - Шамана.  • Фан сайт игры трансформайс! • Да, хорошая статья, и кстати, в группе трансформайса вконтакте, все это тоже есть. ",#Геймеры ,NonNone,"тфм, тфс, трансфор."
Траншея,Трахея.,ж. ,(медицина),NonNone,#Общие ,NonNone,NonNone
Трап,"ловушка, западня, засада.","-а, м. ",(геймеры),"А какие ставят трапы, какого лвл точнее, ведь насколько я помню, там обратно пропорциональная зависимость — время, пока трап может затрапить, и время, когда трап затрапил и держит? • А когда я 1й раз попал в трап орков на 23м лвле то я 3 бутылки выпил чтоб не сдохнуть. • Даже когда ты попал в трап, путём зажимания шифта, и щёлканье мышкой...  • Если аддон или макрос, показывающий, кто попал в трап, и что трап срезистил. ",#Геймеры ,"от англ. trap, означающего ровно то же самое.",NonNone
Трап,Это стиль электронной музыки перемешанный с южным хип хопом разбавленный хардовым наркоманским звучанием.,Trap ,(бпан),В тазиках трап играет. ,#Музыка ,"От англ. trap - ловушка, яма.","Басы, сабвуфер, долбит."
траповать,Быть  трапом.,Гл ,(двощ),"Бросай траповать, будь нормальным мужиком! ",#Общие ,NonNone,NonNone
трапчик,стиль муызки тип дабстеп короч.,сущ ,"(все люди, музыканты)","э, диджей, поставь трапчи. ",#Музыка ,NonNone,NonNone
трапы,"Парни, выдающие себя за девушек на фото или в общении, в более широком смысле - кроссдрессеры или трансгендеры.","сущ., м.р. мн. ч. ",(изначально имиджборды),"Да на кого ты фапнуть решил, это же трап! ",#Социальныесети ,От слова trap - ловушка.,"транс, кроссдрессер."
трасерить,стрельба по не видимой цели ориентируемая по оставленному следу от снаряда.,гл. ,(геймеры),"вот артовод ска трасерить надоел, уже одну арту снял. ",#Геймеры ,NonNone,NonNone
Трасса,"дорога, на которой можно ловить машину — стопить, есть шансы застопить.","-ы, ж. ","(хиппи, стоп)","В понедельник утpом мы с Витой (СПб) вышли на тpассу в стоpону Питеpа.  • Понимаю стопщиков, у которых при слове «трасса» глаза начинают гореть чуть ярче.  • Мы уже нашли отличное место для стопа в самом русле Горьковской трассы. ",#Хиппи ,NonNone,NonNone
Трасса,"дорога между местами лишения свободы, этап, дорога с воли.",сущ. ж. р. ,(Уголовный жаргон),"не иначе как с Уважением относитесь к Трассе, с неё греется Общак
Собрали кентухе хавчик на трассу- собрали товарищу еды в дорогу. ",#Тюремныйслэнг ,NonNone,NonNone
Трастранк,"мера доверия поисковых систем к сайту, определяемая  косвенными, не всегда численными  методами (например, экспертными оценками), в отличие от «пузомерок» — числовых параметров сайта, определение которых происходит по определенному алгоритму в зависимости от формальных свойств сайта.","-а, м. ","(интернет, сео)","Траст-ранк — очень важная вещь. Но если Вы не знаете, как вызвать доверие, видимо, Вы его не заслуживаете.  • Трастранк учитывает качество входящих и исходящих ссылок сайта, а не просто количество, как это происходит с PR.  •  Трастранк не вычисляется, его можно нащупать только экспериментами и интуицией.   • Каталог старый с большим трастранком.  • Странно, что ещё никто не прикрутил к Вашей беде маленький траст ранк вашего сайта, и отсутствие его в каталоге Яндекса. ",#Сео ,"Англ. trust rank, буквально — ранг доверия.","траст ранк, траст-ранк, trust rank, trustrank"
трататайм,Бесполезное времяпровождение.,глагол ,(использование времени),NonNone,#Общие ,NonNone,NonNone
Трататуля,"Маленький хулиган, уродец.",Прилагательное с.р. ,(Дети),Маленькие трататули украли сосиску у Бобика. ,#Общие ,Язык вудду.,Троляка.
Трафик,количество посещений сайта за единицу времени.,"-а, м. ",(сеошники),"Траффик сайта - поток посетителей на сайт.  • Исходящий трафик сайта — это объем информации, отправленной сервером посетителям данного веб-проекта. • Удвой свой траффик сайта. ",#Сео ,Англ. traffic — движение.,траффик
Трафик,"граффити на городском транспорте, на наружной стене автобуса, троллейбуса или т.п., иногда — легкового автомобиля,  который ездит по городу.","-а, м. ",(граффити),NonNone,#Граффити ,NonNone,NonNone
Трафик,"количество информации переданное и принятое по каналу связи, чаще всего имеется в виду интернет.","-а, м. ","(айтишники, интернет)","Тарификация трафика, превышающего базовый объем, будет осуществляться с точностью до 1 Гигабайта.  • Любой смартфон потребляет много трафика.  • Если человек не использует пакетный тариф вроде «N мегабайт в месяц», а платит за трафик...  • Находится на безлимитном тарифе — ставит цент за мегабайт, платит за трафик — ставит полевро за мегабайт.  • Если трафик аккаунта привышает 15 гиг, то ему настойчиво предлагают перейти на VIP обслуживание. ",#Интернет #Айтишники ,"Англ. traffic, как техн термин. означает ровно то же самое,  в одном из классических знач. — грузооборот.","траффик, traffic"
трахатся,когда люди разного пола занимаються половой жизнью.,переспать ,(в отношениях между парнем и девушкой),в мире люди умеют трахатся. ,#Общие ,NonNone,NonNone
Трахаться,забивать голову.,NonNone,NonNone,NonNone,#Общие ,NonNone,париться.
трахаться,Заниматься сексом.,NonNone,(молодеж),NonNone,#Общие ,NonNone,NonNone
Трахер,"Это одно и тоже, что и Трэшер.","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,"Трэш, треш, трешер."
Трахер,Марка одежды для скейтеров “Thrasher” в руском языке“Трэшер”.,"сущ., м. р. ",(Мода.),"Заказал новый трахер.

Мой батя трахер. ",#Общие ,NonNone,NonNone
трахнул,занялся сексом с кем-то.,гл.,NonNone,мощно его трахнули по голове веслом-то! ,#Общие ,NonNone,NonNone
Трахнутый,"слегка сумасшедший, не в себе, зацикленный на какой-то идее, одержимый.","-ая, -ые",NonNone,"Молодой, хорошенький, но слегка «трахнутый по башке» идеалист.  • Фильм такой же трахнутый как и вся наша жизнь.  • Ненавижу этот трахнутый мир.  • Физрук им достался какой-то пыльным мешком по голове трахнутый.  •  Полностью трахнутый на голову национально-озабоченный тип. ",#Общие ,NonNone,NonNone
трахнуться,заняться сексом.,гл.,NonNone,NonNone,#Общие ,NonNone,NonNone
Трахома,Старый автомобиль в плохом техническом состоянии.,NonNone,(Автомобилисты),Ну ты и трахому купил. ,#Автолюбители ,NonNone,Ведро с болтами.
Трахомудия,"нечто чересчур сложное, запутанное,  некачественное, плохо исполняющее свои функции.","-и, ж.",NonNone,"Луценко не собирается заниматься «трахомудией». • Вся эта трахомудия с «экономией» лишь с единственной целью - побольше продать за бугор.  • Из-за всей это трахомудии моя технологическая цепочка довольно сложная.  • Cнимать полностью не надо, находится вся трахомудия под бардачком.  • И вся эта трахомудия никогда не стреляла и не летала.  • Трахомудия путанная.  • Эта трахомудия совсем отрубает мозг водиле. ",#Общие ,NonNone,NonNone
Трахомудия,"чепуха, ерунда, нечто несущественное, не стоящее внимания; нередко в смысле ненужные вещи, хлам, макулатура.","-и, ж.",NonNone,"Да выбросьте вы это все трахомудие!  • На сайте этого института об этой трахомудии ни слова.  • «Я считаю это своей политической обязанностью, большим вызовом, чем рейтинги, будущие выборы, коалиции и вся остальная трахомудия, которой забивают себе на экранах головы люди», — отметил министр внутренних дел Украины Луценко.  • Помимо обыкновенной левацкой трахомудии, Ольшанский местами совершенно прав.  • Потратить вагон бабок на всякие сигналки, замки и проч. трахомудию, и не получить ничего, когда твою машину угонят.  • Общение с разного рода бюрократией, отчёты вовремя и прочая трахомудия. ",#Общие ,NonNone,трахомудие
Трахтенгерц,"единица измерения силы вброса, исчисляемая количеством комментов.",NonNone,(каменты),NonNone,#Интернет ,NonNone,тгц.
Тред,"ветвь форума или блога, обычно соответствующая одной теме обсуждения.","-а, м. ",(инет),"Отзывы — в соответствующий тред Форума.  • Самый длинный тред на борде.  • По заходу на любой трейд форума, меня спрашивают, баран я или свинья. • Основная ветвь иерархии — «форум-тред-сообщение». Могут существовать дополнительные иерархии: «пользователь-тред-сообщение» или «статус-тред-сообщение». ",#Интернет ,"Англ. thread, букв. — нить.",трейд
Трейголизм,Трейголизм - это само разрушение своего внутреннего мира и самого себя.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Трейголик,Трейголик- это человек с заниженной самооценкой и занимающий редко мазохизмом (в основном останавливают кровь) и трейголизмом.,"сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
трейд,Калька с английского.,"сущ., м.р. ","(художники, геймеры)","""Го трейд, нарисуешь моего ОСа, а я твоего?""
""Не хочешь аркану затрейдить?"". ",#Общие ,От англ. trade - обмен.,"обмен, сделка."
Трейсер,Человек освоивший все виды паркура.,Сущ ,(Люди занимающиися паркуром),"-Если ты трейсер давай двойную
-Ну го. ",#Общие ,В падике придумали.,"Паркурист, паркур."
Трейсеры,"люди, занимающиеся паркуром — преодолением препятствий в городском ландшафте.","-а, м. ",(экстремалы),"Основные факторы, используемые трейсерами: сила и верное её приложение, умение быстрее других оказаться в определённой точке пространства, используя лишь своё тело.  • Трейсеры — покорители каменных джунглей.  • Участвуют лучшие трейсеры России и СНГ + специальные гости Фестиваля. ",#Общие ,NonNone,трэйсеры
Трекер,тип сайтов для поиска нужной информации в файлообменной сети.,"-а, м. ","(айтишники, файлообменные сети)","На трекере есть фильмы музыка и многое другое. •  Наш сервер — это открытый торрент трекер , т. е. скачивать можно без регистрации. ",#Айтишники ,NonNone,трэкер
Тремпель,"вешалка для одежды, то же, что и «плечики».","-я, м",NonNone,"Продаем оптом пластиковую вешалку, тремпель (плечики).  • Это слово уже стало паролем: если ты говоришь «тремпель» и тебя понимают, значит, ты говоришь с харьковчанином.  • Торговое оборудование. Тремпеля.  •  Вешалка для одежды тремпель.  • В наличии имеются: тремпеля из дерева, пластмассы, металлические с резиновым покрытием. ",#Общие ,NonNone,NonNone
Тренд,мода.,"-а, м.",NonNone,"Дизайнеры сети «Эконика» рассказывают о ключевых обувных трендах приближающегося сезона.  • Раз эта музыка она звучит на Enter Music, значит это мировой тренд.  • 15 трендов в музыке 2008 года. •  Клубная музыка не стоит на месте, и уже сегодня Вы можете стать свидетелями рождения нового успешного тренда.  • Если сегодняшнее закрытие ниже, значит тренд направлен вниз. ",#Общие ,"Англ. trend — курс, направление.",трэнд
трендовый,"Предмет, являющийся тенденцией на протяжении какого-то временного участка.","прил., м.р.",NonNone,Я купила себе классную трендовую кофточку в этом магазине! ,#Общие ,NonNone,"модный, популярный."
Трендсеттер,"человек, стиль которого, особенности, мода, и т.д., устанавливает новые прецеденты для культурных тенденций.",NonNone,(субкультуры),"Поймав трендсеттера в поле зрения, маркетолог может увидеть будущее массового рынка. • Шило Нувель — самый юный трендсеттер мира.  • Знаменитые трансеттеры своих направлений.  • Трендсеттер — человек, который создает тренд (например, телезвезда). Внешний вид трендсеттеров немедленно становится источником идей и легко копируется. ",#Общие ,NonNone,трансеттер
Треники,"вид одежды, легкие трикотажные штаны типа спортивных — «тренировочные».","-ов, мн.",NonNone,"Сильно вытянутые треники с дыркой в непосредственной близости от причинного места.   • В этот же миг мобберы кричат, указывая пальцем на этого чела: «Смотрите, у него треники!» • Иногда я хожу дома в растянутых трениках.  •  Треники советского образца: старые советские тренировочные штаны — такие, с зашитыми стрелками и штрипками.  • В какой-то майке грязной, в юбке, из-под юбки треники торчат, да борода ватная клочьями висит. ",#Общие ,NonNone,NonNone
тренить,"это слово употребляют в том случае когда говорят не я пошел на тренировку/тренироваться, а в сокращении тренить.",NonNone,(кто занимается спортом),"ну ладно, ребят, я пошел тренить. ",#Общие ,NonNone,NonNone
Тренька,"тренировка или любое сборище знаточья, в том числе днем, ночью, на травке, в кафе, дома, в университете, с чаем, кофе, пивом, интеллектуальными играми или почти без них (совсем без них знатоки не умеют).","-и, ж. ",(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
треня,Тренировка.,Треня ,(Подростки),я иду на треню. ,#Общие ,NonNone,NonNone
треп хата,"Место, где тусуются подростки, чья-нибудь вписка.","сущ, ж.р ",(рэперы),Мы пошли на трэп хату. ,#Общие ,Из текста Яникса (рэпер).,"вписка, тусовка."
Трепаться,"болтать, разговаривать.",несов. неперех.,NonNone,"По моему об этом треплются уже лет двадцать.  • Перестать трепаться о том, что Америка грубо нарушает собственную Конституцию?!  • Он вряд ли станет трепаться с первым попавшимся.  • А потом еще 10 минут трепаться по телефону. ",#Общие ,NonNone,NonNone
Трепло,"необязательный человек, врун.","-а, ср.",NonNone,Вот трепло кукурузное!!! ,#Общие ,NonNone,NonNone
Треснуть по буфету,выпить.,NonNone,NonNone,"Давай, друг, треснем по буфету! Давай, друг, выпьем (пива, водки). ",#Общие ,NonNone,бухнуть.
Третьекуры,"третьекурсник, студент третьего курса.","-ов, мн. ",(студенты),"К нам пришли третьекуры на практику.  • Это методами ТФКП любой грамотный третьекур сделает.  • А на вечерке веселые, пьяные третьекуры расскажут вам, как физтех пытались изолировать от общества.  • У нас один препод (ведущий опты), как оказалось, проводит каждый год цикл бесед для третьекуров.  • На третьем курсе мне дали (полагая, что у третьекуров больше времени) еще один класс — начальную школу. ",#Студенты ,NonNone,NonNone
