name,definition,type,group,examples,hashtags,story,synonims
Реверс-гарем,"Ситуация в сюжете, похожая на обычный женский гарем, но обратная ему по значению.",сущ. м.р. ,"(Аниме, Манга, Визуальные новеллы, Игры)","Терпеть не могу реверс-гаремы, в них девушка всегда кажется несерьезной и распущенной.

Реверс-гаремы характерны для отомэ-игр и седзё манги. ",#Аниме #Общие ,"Образовано присоединением к слову ""гарем"" приставки ""реверс""
От англ. Reverse - наоборот.",Мужской цветник.
реветь,громко плакать.,гл.,NonNone,NonNone,#Общие ,NonNone,NonNone
ревизорька,"программа ревизооро на канале пятница, ревизорька обычно называют Елену Летучую.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Ревик,"Человек,видеоблоггер.",ж.р. ,(Видеоблоггинг),У Ревик новый видос! ,#Социальныесети #СлэнгФанатов ,NonNone,Марина.
Рега,"регистрация на сайте - форуме, чате, блоге, компьютерной игре и т.п.","-и, ж. ",(интернет),"Рега кошелька вебмани. • Рега на официальном сайте EZtalk. • На эту неделю рега аккаунтов без заявки.  • Укажите сразу что вы зарегились, я посмотрю прошла ли рега и потом если прошла можете набивать лвл.  • Простая рега на не тематическом форуме + один пост. ",#Интернет ,NonNone,"рег -м, reg"
регги,"направление современной музыки, сформировавшееся на Ямайке в конце 1960-х.
Регги может быть одновременно и танцевальной, и релаксационной, и протестной музыкой, что следует из традиций африканской культуры.","сущ., м.р",NonNone,NonNone,#Музыка ,NonNone,NonNone
Регить,"регистрировать, например, о нелегальной регистрации пиратского софта, или  легальной регистрации домена, или в игре, на форуме и т.п.",несов. перех. ,"(айтишники, интернет, геймеры)","Как регить Developer License?  • А как регить, где ключи???  • Нельзя регить аккаунт на этом мыле сразу.  • И бежим регить свой ник, пока это не сделал «тёзка» с другой сетки.  • А вы, админы, прежде чем регить, проверяйте подлинность мыла! ",#Айтишники #Геймеры #Интернет ,NonNone,NonNone
Региться,"регистрироваться на форуме, блоге, к-л другом сайте.",несов.  неперех. ,(интернет),"Для голосования за песни надо региться.  • Призываю фэнов региться.  • Тут насколько я понял региться новая аська, старая остается.  • А так же не забываем региться и писать в форумах и оставлять свои мнения.  • Перед тем как региться на этом сервере я прочитал...  • Открывается какой-то сайт на котором надо региться.  • С такими темами тебе надо региться на другом форуме. ",#Интернет ,NonNone,регаться
Регламент турнира,"основной документ, определяющий правила и порядок проведения турнира ЧГК .",NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Редактирование,обработка некоторого набора вопросов (а также обычно объединение их в пакет ).,"-я., ср. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Редактор,"человек, составляющий пакет вопросов  турнира.","-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Редакционная коллегия,"группа редакторов, готовящих пакет вопросов турнира .",NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Редикоми,японское название дзёсэй -манги .,нескл. ,(аниме),NonNone,#Аниме ,"Яп. redicomi, англ. ladies comics.",NonNone
Редиска,"нехороший человек, делающий пакости на форуме.",ж. ,(флэшмоб),NonNone,#Флэшмоб ,NonNone,NonNone
Редиска,нехороший человек.,NonNone,(гопники),"Да этот редиска вобще оборзел, надо проучить его. ",#Общие #Гопники ,NonNone,отморозь.
Редстоун,"Провод, проводник энегии в игре ""Minecraft"".","сущ,. м.р. ","(геймеры, Minecraft)","Народ, аккуратней - тут оголенные редстоуны! ",#Геймеры ,от англ. red stone - букв. «красный камень».,NonNone
Резак,пишущий привод компакт-дисков  CD или DVD.,"-а, м. ",(айтишники),Этот резак читал диск который не читал мой дивидюк. ,#Айтишники ,NonNone,NonNone
Резать,Бухать.,Глагол.,NonNone,Я так вчера жестоко резал! ,#Общие ,NonNone,NonNone
Резик,резистор — компонент электронной техники.,"-а, м. ","(айтишники, железячники)","По линии клокера ставим резики ом по 200-300 , а со стороны микрухи — стабилитроны. ",#Айтишники #Железячники ,NonNone,"резюк, сопротивлюха."
Резик,Резик - Resident evil.,"сущ., м.р ",(Задроты),"Эй, чувак, го в резик. ",#Геймеры ,Residend Evil - pc игра.,"Обитель зла, резидент ивл."
резинка,Презерватив.,резинка ,(молодеж),"Бл%, забыл сегодня  вписку резинку взять. ",#Общие ,NonNone,гандон.
резист,сопротивление чему либо.,"сущ., м. р. ","(геймеры, подростки)","Я попросил тебя проверить мой файер резист
полный перевод - Я попросил тебя проверить моё сопротивление огню (файер - огонь). ",#Общие #Геймеры ,происходит от английского resist что значит - сопротивляться.,сопротивление.
Резон,смысл.,м. ,(крутые челы),Да туда идти резона нет. ,#Общие ,NonNone,NonNone
резюк,Резистор.,"сущ., м. р. ",(железячники),"При вскрытии выяснилось, что неисправен блок питания - сгорел диодный мостик и пара резюков из обвязки. ",#Общие ,NonNone,NonNone
Рейв,"дискотека, настолько большая, что туда всегда можно придти и найдется свободное место.","-ва, м. ",(муз.),"(1) Крупнейший рейв Восточной Европы — «Колбасный Цех» с участием ведущих европейских и российских ди-джеев и проектов.  • В 2005 году «ЦЕХ 5» впервые в истории российских рейвов продолжался 2 дня подряд.  • Рейв здесь — отменно организованное безумие. (2) Любишь ходить в клубы и колбаситься под рейв?  •  Русский рейв стал последним Большим Стилем ушедшего XX века.  • Подростки, слушавшие рейв и читавшие журнал «Птюч», повзрослели. ",#Музыка #Наркоманы ,"Англ. rave, букв. — бредить; неистовствовать, бесноваться.",рэйв
Рейд,"группа игроков, собравшаяся для достижения какой-то цели, например, выполнения квеста.","-а, м. ",(геймеры),"Рейд в накс на келя.  • Но как только вы попали в партию или рейд и собрались в поход в инстанс — приготовьтесь к тому, что лидер партии (и особенно рейда) потребует...  • Буду приходить раза 2-3 в неделю исключительно на рейды.  • Рейды низкого лвл не нужны и бессмысленны —  нет шмота нет опыта слаженного действия команды. ",#Геймеры ,NonNone,райд
Рейд,Когда большое количество игроков(&gt;20) идет в дандж на зачистку.,сущ ,(геймеры),Сегодня наша гильдия идет на рейд. ,#Геймеры ,NonNone,NonNone
рейдж,"Выражение злости из-за неудачи, плохой игры союзника.",Сущ м.р. ,(Геймеры),Почему ты опять начал рейджить? ,#Геймеры ,От англ rage-злиться.,NonNone
рейджить,Эмоциональное состояние человека в котором он впадает в ярость.,Глагол ,"(Геймеры, видеоблогеры)",Я опять нарейнджил на своих друзей. ,#Общие ,"от англ. слова ""rage"" Гнев.","Злиться, беситься."
Рейджквит,"Выход игрока из онлайн-игры в порыве гнева, сопровождающийся эмоциональными и негативными высказываниями или оскорблениями в текстовом или голосовом чате, как правило, вследствие проигрыша.","сущ., м.р. ","(геймеры, онлайн-игры)","Вчера он зашел к нам на сервер, хотел поиграть, но я его убивал каждый раунд и в результате довел до рейджквита. ", ,"От англ. rage-quit (ragequit) - ""яростный выход"" - слово из англоязычного геймерского жаргона.",слив.
рейп,Rape (от.,"сущ.,м.р.",NonNone,"Rape is sexualized violence.	 
Изнасилование - это сексуальное насилие. ",#Общие ,NonNone,NonNone
Рейт,"частота чего-либо; множитель дропа, опыта и денег, получаемых при убийстве монстров и прохождении квестов.","-а, м ",(геймеры),"Рейты на сервере будут проходить в течении месяца.  • Рейт дропа вещей (оружия, доспехи) с игрока после смерти.  • Дроп рейты удвоены для актов II, III, IV Инферно.  • Возможно ли повысить рейты на опыт для уровней 1-60 (с х1,5 на x3)?  • Рейты х600000, Максимальный уровень покупки 2000 лвл.  • У мну в мече и без СА на фокус пару дней был крит рейт на селфах пиццот. ",#Геймеры ,"Англ rate, в одном из значений  — коэффициент.",NonNone
Рейтинг,средство поощрения читающих команд.,"-а, м. ","(ИИ, юмор)",NonNone,#Юмор ,NonNone,NonNone
Рейтинг вопроса,апостериорная оценка сложности вопроса.,NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Рейтинг команд ЧГК,выраженный в числовом виде показатель суммарных результатов команд на турнирах ЧГК  за определенный срок.,NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Рейтинг команды,"сумма рейтингов всех вопросов, взятых командой.",NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Рейх,Свод германский войск.,"сущ., м.р. ",(Молодежь),"Спасибо, Рейх вас не забудет! ",#Общие ,"(Легендарный) девятый ""Рейх""- самый сильный отряд Гитлера. В основном используется в ""Стёбе"" *Стёб-издевательство, насмешка, чёрный юмор.",NonNone
реквест,"Обозначает заказ арта, как правило выполненного за спасибо.","сущ, м.р. ",(художники),NonNone,#Геймеры #Общие ,NonNone,NonNone
реквестировать,Запрашивать.,глагол н.ф. ,(везде),"Реквистирую голды, собаки позорные на бараки не хватает. ",#Общие ,от английского to request- запрашивать.,"просить, требовать."
Реквием,"художественное произведение, посвящённое смерти.","-а, м.",NonNone,Реквием Моцарта прозвучал под управлением дирижера из Швеции.  • Реквием по мечте. • Поэма «Реквием» Анны Ахамтовой.  • Верди написал свой реквием на смерть почитаемого им писателя Алессандро Манцони. ,#Общие #Музыка ,От лат requiem — заупокойная служба в католической церкви.,NonNone
Реквизит,"дополнительные приспособления, предметы, необходимые для исполнения данного сценария (очки, часы, книги и т.",м. ,(флэшмоб),NonNone,#Флэшмоб ,NonNone,стафф.
рекламатор,"человек, располагающий свою группу и т.п., но непосредственно в ней не участвующий.","сущ., м. р. ",(социальные сети),нужны рекламаторы. зарплата 100 тысячи рублей. ,#Общие ,NonNone,"публикация, объявление."
Рекон,"участник неформального движения исторической реконструкции — человек, занимающийся реконструкцией определенных периодов истории.","а, м. ","(реконструкторы, ролевики)","У нас тоже есть один рекон, но сам по себе очень хороший ролевик.  • А разве рекон, выходя гвардейцем Российской Империи, или рыцарем Первого Рейха не является ролевиком, т.е. дословно «человеком, отыгрывающим роль»?  • В автобусе ехали с реконами с Белорусии. • В играх толкиенистов реконы участвуют, да и толкиенисты в реконструкциях тоже. ",#Ролевики ,NonNone,NonNone
реконструкторы,"люди, занимающиеся воссозданием определенного исторического периода.","сущ., м.р",NonNone,NonNone,#Общие #Геймеры ,NonNone,NonNone
Рекрутер,"аналогичное тому, что в бизнесе: человек или функция привлечения новых членов неформальной группы.",м. ,(неформалы),NonNone,#Общие ,NonNone,NonNone
Рекурсивное сокращение,"хакерская (особенно характерная для MIT) традиция выбирать сокращения, которые забавно ссылаются на себя же или на другие сокращения.",NonNone,(хакеры),NonNone,#Хакеры ,NonNone,NonNone
релакс,расслабление.,сущ.м.р. ,(все),"Лежу в ванной,релакс.. ",#Общие ,NonNone,"расслабон,расслабуха."
Релаксуем,"отдыхаем, расслабляемся.",несов. неперех.,NonNone,NonNone,#Общие ,"Англ. relax — расслабляться, делать передышку, отдыхать.",оттягиваемся.
Релевантность,соответствие страницы в выдаче запросу пользователя по мнению поисковой системы.,"-и, ж. ",(сеошники),NonNone,#Сео ,Англ. relevance — значимость; существенность; важность.,NonNone
Релиз,"публичная демонстрация, публикация, «выпуск в свет».","-а, м. ",(музыка),Состоялся релиз нового альбома.  • 28 февраля группа планирует релиз своего первого EP.  • Это будет первый релиз коллектива с новым материалом за последние два года.  • Последним на сегодня студийным релизом группы является выпущенный в конце 2005-го года альбом. ,#Общие #Музыка ,"Англ. release, в одном из значений означающее ровно то же самое.",NonNone
реликвия,"Вещь, хранимая как память о прошлом, и являющаяся предметом поклонения, почитательного отношения.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Рельса,компьютерная игра «Rail Gun» из «Quake» серии.,"-ы, ж. ","(геймеры, шутеры, Квейк)",NonNone,#Геймеры #Шутеры #Квейк ,от англ. бренда игры: railgun — рельсовая (электромагнитная) пушка.,(1) Рыло.
Рельса,"«рельсовая пушка», «рельсовое ружьё».",NonNone,"(геймеры, шутеры, Квейк)","«Семь раз об дверь, один об рельс.» • «Против лома есть приема, рельса снимет дуболома.» (квейкерские поговорки и афоризмы, via). ",#Геймеры #Шутеры #Квейк ,"от англ. railgun (букв. «рельсовое ружьё»), являющегося оригинальным названием данного оружия в игре.",рельс
рельса,"Рельсотрон, рэйлган.",NonNone,(Квейк),Он бесит с рельсой  кемперить! ,#Квейк ,NonNone,NonNone
Рельсы,маршрут на сетевой карте в 3D-шутерах.,"-ов, мн. ","(геймеры, шутеры)",У меня по всем картам рельсы проложены. ,#Геймеры #Шутеры ,NonNone,NonNone
рем,ремонт.,гл. ,"(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
ремень,"дефолтное, начальное оружие у игрока.","сущ., м.р ",(игры),"""Треш с ремнем"" - при принятии игрока в клан со спорной статой , один из участников клана бьеться с ним на ремнях 1 на 1, чаще всего на ангаре. ",#Геймеры #РПГ ,NonNone,NonNone
Рен-ТВ,"Ироничное название для откровенно бредовых мистических ""исследований"".",неизменяемое существительное ,(телевидение),ну это полное рен-тв. ,#Общие ,"От названия телеканала на 11-й кнопке, который, в свою очередь, образован от имени его автора иРЕНы лесневской.","мистика, теория заговора."
Ренай,разновидность японских компьютерных игр про любовь и свидания; японские лав-симы.,ж. ,(аниме),NonNone,#Аниме ,Яп. ren`ai.,NonNone
Реп,"музыкальный стиль и молодежная субкультура, подробнее см. рэп.","-а, м.",NonNone,Я очень крутой парень я сочиняю реп короче я крут! ,#Рэперы ,NonNone,рэп
Репа,репетиция.,"-ы, ж. ",(музыка),"Ладно, кончаем бухать, а то завтра у нас репа еще.• Неплохо поиграли на репе.  • Есть репетиционная точка, немного материала, вся необходимая аппаратура для репы включая микрофоны и прочее.  • Мы вот однажды с ударником после репы выжрали 2 литра водки и пивом покрыли.  • Каждый вторник собираемся на репу на базе в Отрадном, оттачиваем мастерство. ",#Музыка ,NonNone,NonNone
Репа,голова.,"-ы, ж.",NonNone,А в репу тебе не дать? ,#Общие ,NonNone,"тыква, ранетка, башка, череп, балда, капуста."
Репак,"архив, содержащий какую-либо пиратскую версию компьютерной игры, с собственной программой установки/распаковки.","-а, м. ","(геймеры, айтишники)","«Threat to Society Спасибо огромное, снова очень выручили своим отличным репаком :) Ждала с нетерпением именно Ваш репак, так как предыдущий c ""Наследием"" был отличным.» • «Особенности Репака: Репак основан на лицензионной копии игры, со всеми Steam-обновлениями по состоянию на 22.03.2011.». ",#Геймеры #Айтишники ,от англ. RePack — переупаковка.,RePack.
Репать,репетировать.,сов. неперех. ,(музыка),"Сегодня пойдем с бандой репать в гараже у Троля.  •  • Мой парень музыкант гитарист, Вот собрал новую банду, будем репать завтра.  • Бас-гитарист ищет группу, пел в поп-панк группе, к делу отношусь серьёзно, могу репать 2-3 раза в неделю. ",#Музыка ,NonNone,NonNone
Репер,"человек, исполняющий музыку в стиле рэп, подробнее см. рэпер.",NonNone,(рэперы),"Не стоит призирать человека если допустим ты репер а он металлист, если ты гот а он эмо. ",#Рэперы ,NonNone,"рэпер, рэппер"
Репер,то же что и рэпер.,"-а, м. ",(рэп),Всем реперам респект! • Или ты думаешь что реперы в классике ни бельмеса не петрят? • Конкуренты-реперы со своими подколками меж строк речитатива...  • Судья заставил реперов слушать музыку семидесятых. • Скандально известный репер Сашко ТМА сделал сенсационное заявление. ,#Рэперы ,"Вариант транскрипции  англ. rap, означающего ровно то же самое.","рэпер, рэппер, реппер"
репет,репетитор.,"сущ.,м.р или ж.р. ","(устная речь, учащиеся)",У меня репет завтра в 14:00. ,#школьники ,сокращение от репетитор.,"репетитор,учитель."
репит,Повторять.,NonNone,(музыка),NonNone,#Музыка #Общие ,NonNone,репитеть
реплика,"Одежда, которая лучше приближенна к оригиналу, чем паль.",ж.р. ,(мода),"Raf Simons 6990руб.| Реплика,. ",#Общие ,NonNone,NonNone
реплэй,Реплей - это запись игры.,гл. ,"(игры, геймеры)",NonNone,#Общие #Интернет ,"replay (англ) - повторная игра, повторное проигрывание аудиозаписи.",NonNone
репорт,"отчет о событии, действии, рапорт.","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,"рапорт, отчет."
Репост,повторная рассылка сообщения или материала для своего круга друзей.,"сущ., м.р ","(интернет, социальные сети)",NonNone,#Интернет ,NonNone,NonNone
репостить,"Под понравившимся постом нажать ""Рассказать друзьям"" и выбрать один из предложенных вариантов.","гл., инф ",(социальные сети),Миша репостит в вк смешные картиночки на стену. ,#Общие #Интернет ,NonNone,NonNone
репостить,"Разгласить о какой-то записи на своей стене, в любой соц .",NonNone,(Люди из соц. сетей),Сегодня репостнул чёткий мемасик. ,#Общие ,NonNone,NonNone
репостнуть,"Поделиться новостью из какой-нибудь группы, страницы,с друзьями или просто с другими людьми.",NonNone,(Социальные сети),Кирилл в ВКонтакте репостнул ту запись с условиями конкурса. ,#Общие ,Repost -  переотправка.,NonNone
Реппер,то же что и рэпер.,"-а, м. ",(рэп),"Самый понтовый сайт для репперов, там есть все что нужно от МП3 до инфы по хип-хоп группам. • Представляю вам культурный ответ репперу Сяве из Питера — реппер Сева. • Я — начинающий реппер. ",#Рэперы ,"Вариант транскрпции  англ. rap, означающего ровно то же самое.","рэпер, рэппер, репер"
репрессия,"Карательная мера, исходящая от государственных органов.",Репрессия ,(Обществознание),"
Реппер
репостить
Репак
реплэй

Репост
реплика
репостить
репет

репорт
Репать
Репер
репрессия

Репер
Реп
репит
репостнуть

",#Общие ,NonNone,NonNone
рептилоид,Очень умный ящер.,NonNone,(ты что рептилоид чтоли?),Пашол ты рептилоид обоссанный. ,#Социальныесети ,NonNone,даун умный.
Рерайтер,"ремесло, профессия — человек, занимающийся компиляцией (сборку из отрывков) или переписыванием рекламных текстов по заказу, см. рерайтинг.","-а, м. ","(интернет, сео)",Рерайтер предлагает варианты замены фрагментов текста (синонимайзер) и перефразирование предложений.  • Требуется рерайтер с опытом работы в сфере изменения описаний.  • Одна из самых востребованных вакансий — рерайтер. ,#Общие #Сео ,NonNone,копирайтер
Рерайтинг,создание рекламных текстов  на заказ.,"-а, м. ","(интернет, сео)","Все мы писали в школе изложения. Рерайтинг — это практически то же самое. То есть требуется переписать новость, статью, любой текст по-новому. • Рерайтинг статей для некоторых возможно покажется открытой формой плагиата. • Привлечь корректора для правки уже написанного текста или осуществить рерайтинг рекламной статьи? ",#Общие #Сео ,Англ. rewrite — переписывать.,копирайтинг
Рерайтинг,"Переписывание чужого текста своими словами так, чтобы он стал уникальным.","сущ., м.р ",(интернет),NonNone,#Общие ,NonNone,NonNone
Рерайтить,"создавать рекламные тексты по заказу путём переписки или компиляции (сборки из отрывков других текстов), см. рерайтинг.",несов. перех. и неперех. ,"(интернет, сео)","Нужно рерайтить английские тексты. • Хочу искать и рерайтить статьи. • Каждую статью, в зависимости от качества исходного текста, можно раз 50, а то и 80 рерайтить. ",#Общие #Сео ,NonNone,копирайтить
Реселлер,Человек покупающий одежду из ограниченной коллекции известного бренда и продающий ее по более высокой цене.,"сущ., м. р. ",(мода),NonNone,#Общие ,NonNone,Продавец.
ресепшн,"приемная, место в оффисе или организации где есть секретарь.","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
Ресет,"сигнал и операция сброса, в т.ч.","-а, м. ",(айтишники),"Без ресета, тоже жутко комплексовал, у всех есть кнопка есть, а у меня нет. • Семь бед — один ресет (В.Пелевин). ",#Айтишники ,"Англ. reset, означающее ровно то же самое.",резет.
реснуть,возродить персонажа в игре.,глаг. ,(геймеры),"Блин, убили, сейчас ресну перса. ",#Геймеры #РПГ ,от англ. respawn - возрождение.,респавнуть.
реснуться,процесс воскрешения.,NonNone,(онлайн игры),NonNone,#Геймеры ,NonNone,NonNone
респ,Место где возрождается игровой персонаж после смерти.,"-а, м ","(PvP игры, респаун)",NonNone,#Геймеры ,от английского respawn - очередное появление в игровом мире.,база.
Респа,"в КС 1.6 место появления игроков обеих команд, CT и T.","-ы, ж. ","(геймеры, шутеры, Контр-Страйк)","На всех официальных картах чемпионатов по дисциплине Counter Strike 1.6, респа сбалансирована и каждая из сторон имеет одинаковые шансы успешной атаки/дифенса. ",#Геймеры #Шутеры #Контр-Страйк ,"От англ respawn - возрождение, появление заново.","база, респавн, респаун, респ, спавн."
Респавн,"Находится, как правило внутри сейфзоны.","сущ., м.р. ",(геймеры),Нас зажали на респе! Пробуем пробиться. ,#Геймеры ,от англ. respawn.,"респ, респаун, спавн, база."
Респаун,"точка, где появляются игроки в начале игры (при подключении к игровому серверу) или после игровой «смерти».","-а, м. ","(геймеры, шутеры, РПГ)","В случае с респауном герой воскресает в безопасной локации или в чекпойнте, часто лишившись при этом войск или полезных игровых предметов.  • Хотелось бы уточнить примерное время респауна.  • Не хотелось бы респаунов на текстурах и мест, куда не залезть одному.  • Добавлен еще один выход с респауна у немцев возле первого флага.  • 100 лвл стоят на начальном респауне и ждут тебя с миниганом когда ты появишься. ",#Геймеры #РПГ #Шутеры ,NonNone,"респ, респа, респавн"
Респект,выражение благодарности.,"-а, м.",NonNone,"— Вчера я разобрался с бандюками! (ответ): — Респект!  • Огромный тебе респект и поклон от всех нормальных людей этой страны!  • Директору респект за такой творческий коллектив и обслуживающий персонал.  • Хочу выразить респект человеку? читающему текст в мистических передачах по ТВ3!  • Большой респект тем, кто присылал к нам свои фото.  • Кактусу огромный риспект за рецепт с водкой.  • Респегд тебе дружище!  • Я догадываюсь кому высказать ришпект. ",#Общие ,Англ. respect — уважение.,"риспект, респегд, ришпект"
рестайлинг,изменение экстерьера и интерьера автомобиля.,"сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
Рестик,ресторан.,"-а, м.",NonNone,"На вечер заказан стол в рестике.  • Там недавно спорт-бар закрыли и теперь это обычный дорогой рестик.  • Мы гуляли в рестике «Жирная утка», мне очень понравилось, откупили себе банкетный зал.  •  Таких корпоративщиков, кто питается в рестиках/кафе и останавливается в отелях  —  миллионы, ежедневно.  •  Официант в рестике спросил откуда мы и офигел. ",#Общие ,NonNone,NonNone
рестить,"Человек, который спал или пошёл спать (рест).",NonNone,NonNone,"я рестил, я рестить(пошeл спать, спал). ",#Общие ,rest-спать.,NonNone
рестор,восстановление чего то из предварительного бэкапа или просто восстановление чего-то.,гл. ,(интернет),NonNone,#Айтишники #Интернет ,NonNone,NonNone
Ресы,ресурсы.,"-ов, мн. ","(геймеры, РПГ, стратегии)",Слить на сборе ресов. ,#Геймеры #РПГ #Стратегии ,NonNone,NonNone
ретард,"Человек который долго думает, мешкает.","сущ., м.р",NonNone,"-слышал sadboy?
-да, знаю их
-я думал ты ретард. ",#Общие ,NonNone,тормоз.
ретард,"Заторможенный, тормознутый.","сущ., м. р. ","(игры, жизнь)",U are fucking retarded!  Fucking reeetard. ,#Геймеры ,Retard (англ.) - заторможенный.,stupid.
ретровейв,"Жанр электронной музыки, объединяющий в себе современную музыку и звучание электроники восьмидесятых годов прошлого века.","сущ., м.р. ","(музыка, арт)",Peturbator выпустил новый трек в жанре ретровейв. ,#Музыка ,"англ. retro - старый, и wave - волна.",синтвейв.
Реферал,"приглашенный по ссылке игрок, за прокачку аккаунта которого получаешь плюшки.","сущ., м.р ","(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
референс,"Пример того, как должен выглядеть результат работы (в основном, творческой).","сущ., м.р. ","(люди творческих профессий: 3д-шники, художники, режиссёры)","3D- модель должна быть сделана точно по референсу - вот фото этого пуфика.

- Серёг, у нас есть референсы бомжей для этой сцены? (костюмер - режиссёру). ",#Общие ,NonNone,"примеры, образцы."
Референтная группа,"каждый чел по жизни является членом многих групп, но в каждый момент жизни или в каждой ситуации одну из них он считает главной — референтной и идентифицирует себя с ней.",NonNone,(неформ. соц.),NonNone,#Социотехника ,NonNone,NonNone
рефлективный,Рефлективный - отражающий свет.,NonNone,NonNone,Nike 97 рефлективные-они отражают свет. ,#Общие ,NonNone,NonNone
Реципиент,"когда на одном сайте стоит ссылка на другой сайт, тот, на который указывает ссылка — реципиент (а тот на котором стоит ссылка — донор).","-а, м. ","(интернет, сео)","Для поднятия пузомерок неважно с каким анкором поставлена ссылка на реципиент.   • Предположительно, мы имеем дело с взломанными сайтами-реципиентами.  • Была рассмотрена и признана несостоятельной идея о том, что на учёт ссылки влияет еще и реципиент. ",#Сео ,NonNone,NonNone
Речарджер,"активный скилл восстановления МП, игровой навык, умение быстро восстанавливать магический потенциал персонажа.","-а, м. ","(геймеры, РПГ)","Речарджер будет восстанавливать больше МП.  • А на серве есть играющие речарджеры?  • Состав: 1 хилер с мажор хилом, 2 речарджера, танк, БД, СВС, 3 ДД.  • Ставить экстендер на 100 единиц на корабль с 1000 единиц щита не так эффективно как поставить вместо экстендера речарджер.  • Речарджеру без разницы кому из труппы залить недостающие 180-240 МП. ",#Геймеры #РПГ ,от англ. гл. recharge — перезаряжать.,NonNone
Речитатив,особый род вокала у рэперов (единственный).,"-а, м. ",(рэперы),"И так будет всегда да я буду продолжать своим дерзким речитативом поп эстраду обсирать.  • Речитатив, это стиль, стиль жизни, притом не только рэпа, как субкультуры.  • Основой Рэпа является MC-ing (читка, особый речитатив).  • Приходом в христианство рэпер обязан бабуле, которая с детства учила внука уму-разуму по библии, приходом в рэп — разумеется, улицам, которые с 16 лет приучили к речитативу.  • Рэп происходит от танцевальной музыки, в нем отсутствует вокал, его заменяет речитатив.. ",#Рэперы ,NonNone,NonNone
Реще,"быстрей, чаще.",NonNone,NonNone,"Давай реще. • Жми сюда реще. • Если постукать головой оп двери то хавчик реще принесут. • Теперь мы стали жестче, удары реще.  • Мне просто чтоб реще купить (деньги копятся медленно). ",#Общие ,Искаж. от резче.,NonNone
Ржака,"что-то смешное, описание ситуации как веселой, смешной.","-и, ж.",NonNone,"Я сегодня таакой анекдот прочитала, ащее ржака!  • Ржака - прикольный мишка.  • Ржака дня.  • Юмор создает повод для ржаки, ржака продляет жизнь!  • Самая ржака — это когда взрослые люди верят в Деда Мороза Доброго Царя.  • Блин, я пацтулом, ржака такая!   • Подборка ржаки за май.  • Ночью кстати ржака была. ",#Общие ,NonNone,"ржач, уржака, ржачка"
ржач,Смех.,"сущ.,м.р ",(Употребляют все),Вообще ржачь ! ,#Общие ,NonNone,NonNone
Ржачно,смешно.,нареч.,NonNone,Такое ржачное кино. ,#Общие ,NonNone,прикольно.
Ржачный,"очень смешной, тот, над которым можно тупо поржать.","-ая, ое, -ые",NonNone,Вчера смотрели такой ржачный фильм! ,#Общие ,От слова ржать (смеяться).,NonNone
