name,definition,type,group,examples,hashtags,story,synonims
Глорихантер,"болельщик футбольных клубов по моде, меняющий команду в зависимости от её популярности.","-а, м. ",(футбольные фанаты),"За «МЮ» болеет больше всего глорихантеров.  • Не глорихантер какой-нибудь, прости Господи!  • Вы, глорихантеры, любители попсы!  • И только объебашеный глорихантер будет болеть за что-то другое.  • Слышим упреки от «истинных фанатов», мол, «кузьмичи» мы и «глорихантеры», надо поддерживать «свои» команды, а нас тянет толпами на «чужое».  • У всех есть своя прослойка глорихантеров, своя людская «пена». ",#Общие ,Англ. glory hunter — охотник за славой.,глор.
Глумиться,Прикалываться.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Глумиться,"Отдыхать, веселиться, развлекаться.",глаг. несов. вид. ,(мол),Вчера глумились на дискотеке. ,#Общие ,NonNone,NonNone
Глупая тянка,глупая женьщина.,словосочетание,NonNone,NonNone,#Общие ,NonNone,NonNone
глупындра,см. дурында ).,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Глухарь,"преступление, которое либо совсем невозможно раскрыть, либо очень трудно.","-я, м.",NonNone,"У опера Говоркова болела голова от контузии, шуток стажёра Петренко и трёх бесперспективных глухарей.  • «Мочи эту мразь и сваливай. Схоронишься у нас, глядишь, на глухарь проканает!» —- наставлял Гундосый молодого бандюка.  • Рассматривают труп с несколькими пулевыми отверстиями и опера горюют, что вот ещё один глухарь.  • Прокуратура определила как «глухарей» три не связанных между собой преступления.  • Удалось быстро раскрыть, казалось бы, полный «глухарь» - убийство мужчины на крошечном остановочном пункте Малиновка. ",#Общие ,"От наречия глухо в смысле темно, неизвестно, непонятно.",NonNone
Глухая тётка с маслинами,пистолет системы ТТ с патронами и глушителем.,NonNone,(блатн.),"Я у них аскаю пару логичных вещей — глухую тетку с маслинами, да лаве немеряно. ",#Общие ,NonNone,NonNone
Глухо,"оценка ситуации как безнадёжной, безперспективной.",предикатив,NonNone,Вот теперь похоже совсем все глухо до 9-го числа.  • У всех так же глухо с поисками работы?  • Север – это глухо.  • Долго будет это глухо? Или уже навсегда?  • Гуманитарная категория - это глухо. ,#Общие ,NonNone,NonNone
глухопердя,человек плохо слышащий.,сущ. общ. р. ,(обзывательство),"Сосед до 1-2 ночи телик на полной громкости смотрит, глухопердя, что стены вибрируют...

Ясно, этот глухопердя меня как всегда не слышит.

Да он глухопердя полная, я ему щас в ухо через матюкальник проору! ",#Общие ,NonNone,NonNone
глхф,"Расшифровывается как ""Good luck, have fun."" Пожелание хорошей игры.",акроним ,(геймеры),Игрок написал глхф перед началом игры. ,#Геймеры #РПГ ,NonNone,NonNone
Глэба,Хорошее восприятие чего либо.,NonNone,(подр.),Он глэба выглядит!! ,#Общие ,NonNone,"отлично, прекрасно."
глэк,прыщавый парень.,"сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
Глэмер,"человек, для которого гламур является стилем и может даже целью жизни.","-а, м.",NonNone,"Глэмер хочет добиться успеха, а для этого он должен обзавестись плюмажем и стать брендом.  • Гламур ворвался в нашу жизнь так стремительно, что мало кто успел понять, что он означает, зато многие, как это частенько у нас случается, не разобравшись в сути, поспешили объявить себя глэмерами.  • Глэмер - знаток всевозможных техник и методик управления красотой, как посредством одежды и косметики, так и посредством психологии и прочих социальных наук.  • Рокеры, металлисты, глемеры здесть такие есть?  • Басист группы —  глемер до глубины души.  • В те годы глемеров вообще не было.  • Не знаю, люблю гансов но они не есть глемерами, просто они были эпатажные.  • Конечно, я вела себя как последний глэмер, а он как последний псих. ",#Общие ,Англ. glamour — очарование.,глемер
Глюк,"Человек, находящийся на территории Игры, но не играющий (например, случайно забредший местный житель, если игра полигонная).",м. ,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Глюк,Галлюцинация.,"-а, м. ",(хиппи),"1 Ты вроде не глюк — удивился старик. 2. Он деваху глюками загружает, а сам аж весь салится. ",#Хиппи ,NonNone,NonNone
Глюк,"техническая неполадка, сбой в работе компьютера.","-а, м. ",(айтишники),"Тут есть один маленький компьютерный глюк — в файле должно быть больше, чем одна строка. ",#Айтишники ,NonNone,NonNone
Глюк,"Неполадки, сбой, ошибка компа (прилагательное глюканутый  — сломанный, испорченный, ошибочный).",м. .,NonNone,"Блин, пацаны, у мя глюки!!!! Я глюков нахватался! Комп глючит! ",#Общие ,от немецкого gluk — счастье.,"хрень, фигня какая-то, дурь полная."
Глюк,"обман зрения, галлюцинация, но не болезненное состояние, а в смысле «показалось».",м.,NonNone,"— Это не Ваня там хиляет? — Да не, не он, это глюки у тебя. ",#Общие ,NonNone,NonNone
Глюкавый,"работающий с перебоями, некачественный, плохой (чаще всего о компьютерной программе).","-ая, -ое, -ые ",(айтишники),"Объясните, пожалуйста, что глюкавого в таком скрипте?  • Виндовс глюкавый.  • Глюкавый софт писанный, кривыми руками.  • Глюкавое нечто зря только купил лицензию.  •  Игра глюкавая, всегда подтормаживает.  • Глюкавый мусор, а не пакет программ. ",#Айтишники ,NonNone,NonNone
глюкомишки,"Особые существа, помогающие людям с хорошей фантазией.","сущ.,м.р.,обычно мн.ч. ",(люди с хорошим воображением),"1Услышав от тебя эту историю, я понял, что ты имеешь дело с глюкомишками
2глюкомишек принимаешь? ",#Общие ,От слова глюк.,"глюки,видения."
Глючить,"о железе или софте  — работать с перебоями, с ошибками.",несов. перех. ,(айтишники),Хрень начала глючить.  • Часто при использовании русификаторов глючит система. •  А оба винта одинаково глючить стали? ,#Общие #Айтишники ,NonNone,NonNone
Глючный,"странный, необычный, абсурдный, похожий на галлюцинацию (нередко с ироническим оттенком).","-ая, -ое, -ые ",(хиппи),Всю неделю какое-то глючное настроение. Моя глючная жизнь. Там кораблики и поинтересней в этих глючных морях водятся. ,#Хиппи ,NonNone,NonNone
Глючный,"прибор или программа с периодической неисправностью, то есть который вроде работает но часто сбивается, начинает работать некорректно, останавливается.","-ая, -ое, -ые ",(айтишники),Глючный софт жутко и пофигистская техподдержка. • Опять начал копировать глючные диски. ,#Айтишники ,NonNone,NonNone
Гля,"посмотри, обрати внимание.",междометие ,(гопники),"Не ну ты гля на него!  • Гля! Вон он, там стоит!  • Гля, народ, пиво подорожало!  • Гля, пацаны, снег!  • Гля, пацаны, тута девки голые! ",#Гопники ,Сокр. от императива «гляди» (от глагола «глянуть»).,"гляди, смотри, глянь, ссы, лук, взгляни.."
Глянец,тысяча денег.,NonNone,NonNone,Сегодня получил пять глянцев. ,#Общие ,NonNone,штука.
ГМ,"Администратор игры в ММоРПГ, должен следить за порядком.",аббрев. ,"(геймеры, РПГ)","ГМы, ну забаньте его! ",#Геймеры #РПГ ,"от англ. аббрев. GM — «Game Master», означающей ровно то же самое.",GM
гм,режим творчества когда делаеш что хочеш.,пишется гм говорится гм ,(когда ты его просиш),я хочю гм админы дайте пж пж. ,#Социальныесети ,NonNone,NonNone
гмо,"Генети́чески модифици́рованный органи́зм - продукт или существо которое стараниями биологов и генетиков приобрело какие то дополнительные качества (красивые помидорки, не боящийся определенных вредителей фрукты и тп).","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
Гмызиться,обижаться на что -либо.,несов. перех. и неперех. ,(молодежный слэм),"Он, загмызившись, ушел, не попрощавшись. ",#Общие ,От слова Гмыза — обидчивый ведущий на ОРТ.,бычиться.
Гмыл,сервис электронной почты и онлайновый мейлер гугля Gmail.com.,"-а, м. ","(интернет, айтишники)","Мне на гмыл приходит письмо, ес-нно с нового, незасвеченного мыла на гмыле.  • Скачивать файлы с инета прямо в гмыло. ",#Айтишники #Интернет ,NonNone,гмыло
гн,"пожелание ""доброй ночи"", ""спокойной ночи"".",NonNone,(молодежь),NonNone,#Общие ,От англиского good night.,NonNone
Гнать,"лгать, обманывать.",несов. перех. и неперех.,NonNone,"(1)  — Да гонишь ты!  — Не веришь?  • Чё ты гонишь мусор шнягу не по делу?  • Он гонит:  я без читов играю просто видно когда игрок играет сам.  • Да он гонит всё, не верьте ему.(2) Хватит «гнать» романтичную чушь.  • Лёня, шо ты гонишь?  • Да он гонит нереально. • Он гонит себе, а вы ведётесь.• Не, ты, что гонишь что ли, или это правда?(3) Ты серьезно или гонишь?  • Она просто гонит и так прикалывается.  • Заливаем анекдоты и приколы... ну в общем гоним!!!  • Вот это клоун! Надо же так гнать!  • Мля, да каждый нормальный человек с чувством юмора понял бы, что я гоню.(4) Один гонит на второго, а второй гонит на первого.  • А может хватит гнать уже на эмо? Всё-же тоже люди! А вы все гоните на них, козлы.  • Хватит гнать на наших спортсменов! ",#Общие ,NonNone,"(1) вешать лапшу на уши (2) пороть, нести (3) прикалываться, травить, втирать (4) наезжать."
Гнать беса,"то же, что и гнать - лгать; говорить чушь; сочинять небылицы; обижать.",NonNone,NonNone,"Мужик, ты беса гонишь!!!  • Типы начали гнать беса, но прикольно.  • Только вот ненадо гнать беса на мою родину.  • Если гнать беса и прикалываться вдвоём... • У мну некоторые правила: на друзей не гнать беса.  •  Легко говорить и гнать беса!  • Просьба не судить строго и не гнать беса.  • Я люблю шутить и гнать беса.  • Но чтобы не гнать беса, а действительно выдавать умных много мыслей!  • Им не надоело гнать беса на бютовцев? ",#Общие ,NonNone,гнать пургу.
Гнилой,"плохой, подлый, завистливый.","-ая, -ое, -ые, обзывательство",NonNone,"Ты гнилой человек и моральный урод.  •  И сам он гнилой и тупой, как пень • Внутри ты гнилой и испорченый. • А ты, смотрю, гнилой антипка!  • Зажравшийся гнилой чел. • Он ограниченный, трусливый, гнилой тип. ",#Общие ,NonNone,"крыса, голимый, стрёмный."
ГНК,"Гос НаркоКонтроль, кааарл.",NonNone,NonNone,NonNone,#Наркоманы ,NonNone,NonNone
Гнобить,"обижать, ругать, оскорблять, издеваться, надсмехаться, угнетать.",несов. перех.,NonNone,"Как можно гнобить родителей?  • начинают ненавидеть друг друга, гнобить и унижать почем зря.  • Те, кого не позвали туда, будут гнобить организаторов, вместе со своей группой поддержки.  • А я себя гнобила и гнобила.  • Гнобили, гнобим и гнобить будем гнобимых.  • Муж постоянно меня гнобит, грубо со мной разговаривает.  • Непонятно, за что гнобить бывших акционеров. ",#Общие ,Укр. гнобить —  угнетать.,NonNone
Гнобить,"издеваться, унижать.",NonNone,NonNone,"Одна нация гнобит другую, ща пойдем их гнобить! ",#Общие ,NonNone,NonNone
Гной,плохой.,"сущ, м. р.",NonNone,"Осоп, ты гной! ",#Общие ,NonNone,даун.
Гном,"персонаж, точнее — раса персонажей ролевых и компьютерных игр.","-а, м. ","(ролевики, геймеры)","Поляки также были гномами и вместе с ними в конце игры мы защищали Морию от нападения армии Олмера.  • Тут пришла новость, что гномы отрыли Морию, и дружно тянут из неё ещё со вчерашнего дня.  • Они и не смогли адекватно отреагировать на вполне игровой момент штурма тёмным блоком гномов.  • Я ишу клан в котором чтобы присутствовали гномы. • Предположим я гном 30 лвл. ",#Ролевики ,NonNone,NonNone
Гном,"не означает ничего кроме, собственно, обзывательства.","-а, -м. ",(обзывательство),"• Ну ты и гном мля!!! •  Ты полный гном,сначала хоть переведи слова.  • Я гном!? Сам ты гном!!! • Ну, ты и гном с дурным тоном. ",#Общие ,NonNone,"чудо в перьях, уродец, гад."
Гном,"базовая компьютерная программа под никсы, интерфейс рабочего стола и управления всеми остальными частями системы.","-а, м. ",(айтишники),"Установленный полный гном, какая прелесть!  •  Но я не хочу сидеть под гномом, КДЕ 4.1 мой выбор.  • Да, для тех  считают гном убогим в графическом плане: не забывайте, что это всё-таки линукс, тут можно все настроить. • Гном последний, софт новый и вполне себе приличный. ",#Айтишники ,От названия софта GNOME (GNU Network Object Model Environment) —  сетевая объектная среда GNU.,NonNone
Гномятник,"лагерь в игре, где живут «гномы» (раса мира книг Толкиена).","-а, м. ","(ролевики, полиг.)",NonNone,#Ролевики ,NonNone,NonNone
ГНУ,"попытка разработать Юниксо-подобную систему, предпринятая Free Software Foundation и возглавляемая Ричардом Столлменом.",аббрев. ,(хакеры),NonNone,#Хакеры ,"Англ. GNU рекурсивное сокращение  «GNU`s Not Unix!» . ПО означает программное обеспечение, англ. software.",NonNone
Гнусинское чувилище,Государственное музыкальное училище имени Гнесиных (неофиц.,словосочетание ,(Студенты),Гнусинское чувилище на Поварской. ,#Общие ,употреблено выпускником.,NonNone
Гнусмас,продукция фирмы Самсунг (Samsung).,"-а, м. ",(айтишники),Сайтик официальный Гнусмаса mp3.samsung.ru.  • Помогите купить Гнусмас 710N.  • Так что же следующие цифрозекалки будут идти под лейблой гнусмаса?  • Не работает жопорез на Гнусмас Е100. ,#Общие #Айтишники #Железячники ,От зеркального написания самсунг и звуковых эффектов старых приводов.,NonNone
Гнутый,"софт распространяемый по лицензии  GNU — свободный, бесплатный открытый.","-ая, -ые, -ое ","(айтишники, хакеры)","Гнутый софт часто бывает намного лучше коммерческого, потому как делают с душой. •  Вот здесь гнутый софт для hpux весь находится.  • Не обязательно гнутый софт должен быть для линупсоидов.  •   Советовать такие вестчи надо когда ГНУсный софт станет такой же удобный и функциональный как софт паганого микрософта.  •   Сторонники гнутых — так ласково называют партизан-линуксоидов в народе. ",#Айтишники #Хакеры ,NonNone,"гнусный, гнушный"
Гнуть пальцы,"показывать свое превосходство над другими людьми человеком, чье положение очевидно не соответствует словам.",NonNone,(гопники),Хватит уже тут пальцы гнуть! ,#Общие #Гопники   #,NonNone,выпендриваться.
гнягма,Человек умственно отсталый.,м.р ,(разговорная),Ну ты т гнягма. ,#Общие ,Boy.,человек.
Го,"идём, пошли.",глаг. повелит. накл. ,(геймеры),"Ты куда идешь? Го в другую сторону.  • Го в цс играть!  • WC3 FT, го гамать, 5 челов нужно.  • ГО гамать в ВоВ. ",#Геймеры #Общие ,"от англ. gо, означающего ровно то же самое.",NonNone
го,"Давай, давай слелаем;.",глагол ,(геймеры),Го алгебру на перемене спишем. Го домой. Го забьем на это все. ,#Общие ,От англ. Go - идти (как вариант let's go).,"Давай, пойдем."
Го,Пошли - Например: Го в кс! Го гулять...,NonNone,NonNone,NonNone,#школьники ,От англ. go--- пошли.,Пошли.
го,Пошли.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Го,"Призыв к действию или ""пошли"".",гл.рода не имеет ,(Все),Го завтра в кино. ,#Общие ,"Пойдем, пошли , давай, иди.",NonNone
Го,Идти.,Глаг. ,(Геймеры),"Кзо, го в каес. ",#Общие ,От англ. Go - идти.,Идти.
го в ск,Приглашение поговорить в скайпе - skype.,"го-гл., ск-м.р,ед.ч,сущ. ","(беседы, чаты и пр.)","Даша пишет: Народ, го в ск, помолчим. ",#Интернет ,NonNone,NonNone
го мм,"Го - пошли, мм - мачмэйкинг ( рейтинговая игра в cs:go ).",NonNone,(Геймеры),"- Го мм? 
- Я не могу! 
- Печалька((. ",#Геймеры ,NonNone,NonNone
Гобёл,"Человек малограмотный, бездарный, полный тормоз.",м.,NonNone,"Ты чё Гобёл? Ваще, да? ",#Общие ,Произошло из пьяных уст Голыгина.,Имбицил.
Гобзер,"Аналогично значению слова ""геймер"", то есть активный игрок.",сущ. м.р. ,(Игры),NonNone,#Геймеры ,NonNone,NonNone
Гоблин,"не означает ничего кроме, собственно, обзывательства.","-а, м. ",(обзывательство),"Ну вы гоблины!!!  •  Да, Макс, ты полный гоблин! • Да что этот гоблин о себе думает?! ",#Общие ,NonNone,"осёл, козёл, чмо."
Гоблин,Го́блины (фр.,NonNone,NonNone,NonNone,#Геймеры ,NonNone,NonNone
Гоблины,"персонажи полигонных и компьютерных игр, злобные, агрессивные, уродливые существа, исконные враги светлых сил.","-ов, мн. ","(геймеры, ролевики)","Неважно с кем, какие там гоблины — тупо бугурт и всё. • Игра популярна среди идейных гоблинов.  • Орки, гоблины, огры и болотные троли также имеют уровневую раскачку до 26 лвла.  • Сегодня же на Камелот напали гоблины!  •  В Спасские ворота Кремля въезжают Назгулы на черных ЗИЛах, вокруг эльфы, тролли и прочие гоблины. ",#Ролевики ,"Происходит из английского фольклора, но геймеры и ролевики чаще эксплуатируют образ, созданный классиком английской литературы 20-го века Дж.Р.Р.Толкиеном.",NonNone
Говнарь,"деструктивная личность работающая на эпатаж публики и создающая негативный образ для punk-rock движения, как в сфере шоу-бизнеса, настоящего искусства (ни х не шоубиза!) так и уличной субкультуры.","-я, м., обзывательство ",(панки),"ГР.ОБ это не говнари как думают некоторые. А вот КиШ это классические говнари!!!  • Что лучше говнарь или позер — этот вопрос закрывается с победой говнаря. • Главными своими «врагами» говнари считают попсу, электронную музыку, рэп и гопоту. • Для меня говнари лично такие «товарищи», которые вчено собираются у нашей консервы — то есть консерватории — набирают кучу пива, а то и покрепче, треплются хрен знает о чем, гогочут, что проходя мимо них, на спине аж пот прошибает.  • Неформалы это говнари чистой воды. ",#Общие ,NonNone,NonNone
Говнарь,"позер от субкультур, неформального движения в целом, педовка мужского рода.","-я, м. ",(неформалы),"Говнарь (говнопанк, обрыган, быдлонефор) — любитель коммерческой тинейджер-ориентированной псевдопанк-музыки, русского рока и/или говнометалла.  • Любой тру-говнарь имеет расстрельный список, куда включаются «враждебные», по мнению говнаря, музыкальные направления, субкультуры.  • Если говнарь не способен понять текст своей любимой песни (или же, как чаще всего и бывает, смысла в тексте попросту нет).  •  Считает себя истинным панком, остальным говнарями, однако его панк это мода (ирокез и т.д.). ",#Общие ,NonNone,говнонефор.
говнес,очень плохой человек.,"сущ., м. р ",(в общении),"Как только Говнес подошёл к микрофону, чтобы исполнить свой рэп, среди посетителей ночного клуба послышались неодобрительные возгласы. ",#Общие ,"от слов говно и Гермес. Придумано в Симферополе для подлого кореша, который хотел, чтобы его звали Гермесом.",подлец.
Говнисто,"плохо, очень плохо.",нареч.,NonNone,"(1) В Новом Году осталось так же уныло-говнисто, с этим надо что-то делать!  • Ты поймёшь, как мне говнисто!  •  Как-то все говнисто и чем дальше, тем говнистее.  • Я сам пытался похоже сделать, но вышло говнисто.  • Как то говнисто по отношению к одноклубнику.(2) Наша служба и опасна и говниста.  • Современная украинская литература с каждым днём всё больше поражает нас своей говнистостью.  • Настоящий журналист / Очень скользок и говнист.   • Он такой и есть, говнист обычно на редкость. ",#Общие ,NonNone,"херово, хреново, дерьмово, отсосно."
говниться,"Спорить, разводить срач, возмущаться чем-либо.","говно, говнился ",(спор),Прекрати говниться! ,#Общие ,NonNone,сраться.
Говно,"бутылки, ножи, применение которых в махаче не одобряеться.","-а, м. ",(футбольные фанаты),"А вот реальная неуважуха это за то что вы схватились за говно. Можно было решить всё на кулаках. • Его честно предупредили: «Мы на говне», а он всё равно полез драться. •  Фаны Локо на говне в матче с Нальчиком. • Нападавшие пи***ли с применением «говна» всех подряд — и пожилых и женщин, а херр Иванов получил «говном» по горбу. ",#Общие ,NonNone,NonNone
Говно мамонта,"старый, древний.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
говно обосраное,Человек который достал других чем-либо.,"сущ., с.р. ",(люди),Что ты себя ведёшь как говно обосраное? ,#Общие ,NonNone,Дурак.
Говно-вопрос,без проблем.,"-а, м.",NonNone,"Ну чё, надыбаешь адского пойла? — Говно-вопрос, чувак. ",#Общие ,NonNone,"гавно-вопрос, говно вопрос"
Говноблоггер,"Блоггер,  добивающийся популярности с помошью методов поисковой оптимизации (см. оптимизация белая,  оранжевая, серая, изредка даже черная)  и других методов, которые его оппоненты считают некорректными.","-а,м. ",(каменты),"Многие говноблоггеры любят ставить свой логотип на любые картинки, например те же фотожабы. Когда следующий говноблоггер находит эту картинку, он обрезает ее, чтобы не было видно предыдущий логотип и ставит свой. Ани миня обижают и называют говноблоггером. ",#Падонки ,NonNone,NonNone
говноблогер,тупой блогер.,NonNone,NonNone,NonNone,#Социальныесети ,NonNone,NonNone
Говновизор,телевизор.,"-а, м",NonNone,"Сам по говновизору смотрю только канал 2х2, да и то по вечерам.  • Я говновизор не смотрю, потому что автоотупение наступает при просмотре этого одностороннего канала передачи данных.  • По говновизору видел небльшой эпизод.  • Каким бредом пичкают сейчас население с экранов говновизоров! ",#Общие ,NonNone,"дебилоскоп, долбоскоп, идиотоскоп, дуроскоп, быдловизор, говновизор, зомбовизор, гипновизор, галлюциновизор, долбовизор, жоповизор, жвачник, шизовизор, путиновизор."
Говновозилово,"бессмысленные действия, бесполезная возня.","-а, м.",NonNone,"Я не поеду к ним на встречу, там одно говновозилово — только время терять.  • А игрой назвать вчерашнее говновозилово тяжело.  • У меня нет времени и, главное, желания, разводить говновозилово на сайте по и так понятному вопросу.  • Либо говновозилово 120 минут и пенальти с лотерейным исходом, ибо полный разнос бражки где-то под 4:0. ",#Общие ,NonNone,NonNone
Говнодавы,тяжёлые ботинки.,NonNone,NonNone,NonNone,#Общие ,NonNone,гады.
Говнодавы,тяжелые громоздкие ботинки (обычно с высокой шнуровкой).,только мн.ч. ,(нефор.),Сейчас говнодавы зашнурую и пойдем. ,#Общие ,NonNone,NonNone
говноед,существо употребляющее фигале.,"сущ., м.р",NonNone,Ну ты гавноед! ,#Общие ,NonNone,говнодел.
Говножуй,"Человек, якобы, питающийся фекалиями.",говножуй ,(ругательства),NonNone,#Общие ,NonNone,NonNone
Говнокачка,"Машина, выкачивающая говно из канализаций.","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
Говномут,ничего не означает кроме собственно обзывательства.,"-а, м. ",(обзывательство),"А мне кажется, что всем этим интернет-говномутам приплачивают за говномутство.  • Ты говномут, я тебя если поймаю, башку тебе проломлю.  • Только я не припомню, о том что бы, просил каких то говномуток учить себя жизни.  • Вечером говномуты будут орать на канале что их убивали. ",#Общие ,NonNone,NonNone
Говнопанк,"псевдопанк, человек, косящий под панка, но им не являющийся, не настоящий (не тру) панк.","-а, м. ",(обзывательство),"(1) Говнопанк  —  личность позорящая панк движение представляющая  собой неправильное представление о панк-движении и тем самым внося ошибочное мнение у окружающих (рыться в помойке, жрать говно, не мыться, бухать, аскать мелочь в метро). • Они стали называть себя говнопанками, хотя, по мнению многих, это были обычные бомжи. • Набухаться, накуриться и вести себя как тупица,\ Это то, что я называю говнопанк,\ Мёртвые лица...  • Это прошёл, не панк, а говнопанк.  • просто пройдя по улице можно повстречать такое отвратительное явление как «говнопанк», «позер» или попросту «говнарь».(2) Третью песню уже не слушал  —  классический говнопанк.  • Группа не нравится, они поют песню говнопанк.  • А те идиоты которые считают это говнопанком те не достойны жить и думать.. ",#Общие ,NonNone,говнарь.
Говнорыл,"человек,на которого общество негативно выражает свое мировозрение.","-а, м. ",(обзывательство),"Ты видел какой говнорыл прошел?  •  Он такой ужасный и пртивный прямо говнорыл. •  Вася если ты не придешь на стрелку — ты говнорыл.  • Слышь ты, говнорыл, хлебало закрыл по быстрому!  • Буду тухнуть дома из-за этих говнорылов.  • Ты сыграл как говнорыл.  • Задуши себя лентой говнорыл! ",#Общие ,NonNone,"некрасивый, негативный, дряхлый."
Говноступы,"употребляется в значении обуви, одеваемой для транспортировки коровьего помета.","сущ., м.р ",(сельское хозяйство),Убери свои говноступы с крыльца! Будешь сам мыть полы!!! ,#Общие #Интернет ,Слово придумал Айзер.,обувь.
говнотопы,"грязная крупная обувь, которой уже не будет хуже если ходить по грязи или дерьму.",NonNone,NonNone,NonNone,#Общие ,NonNone,"говностопы, говноступы."
Говнотуса,"неприятный коллектив, группа людей, тусовка, которая не нравится; также про концерт, клубное мероприятие и т.п.","-ы, ж. ",(обзывательство),"Что за говнотуса у нас во дворе?  • А вот и вся говнотуса пришла!  • Я не пойду гулять в вашу говнотусу!  • А вообще задолбала вся эта говнотуса на концертах.  • Да хватит оффтопить, все равно придете на говнотусу.  • Говнотуса и пели на ней говнорэп.  • И что теперь делать людям, которые купили всетаки билет и не желают идти на эту говнотусу? ",#Общие ,NonNone,NonNone
Говнофотограф,плохой фотограф.,"-а, м. обзывательство",NonNone,"Сломался завод по сжиганию говнофотографов.  • Вас, говнофотографов столько развелось - заводы стоят, одни говнофотографы в стране!  •  Говнофотографов отличают отсутствие профессиональных навыков, а также способности трезво оценить результаты своей работы и их отличие от оригинала.  • А если у вас лейка, то вы - говнофотограф, потому что 35 - это не тру, а средний формат это тру, вам нужна мамия или на худой конец хассельблад.  •. Говнофотографу нужно стараться / Чтоб оказаться в числе папарацци. ",#Общие ,лепрозорий.,NonNone
говнюк,"неприятный, подлый человек, подставивший вас, не заслуживающий доверия.","сущ., м.р. ","(геймеры, соц-сети)",Ну ты и говнюк! ,#Общие ,Говно.,"засранец, негодяй, скот."
Говорить на кмексе,Говорить непонятно.,NonNone,NonNone,NonNone,#Геймеры ,NonNone,C-Mex.
"Говорю, как гинеколог террапевту",говорю правду (иногда с оттенком превосходства).,фразеологизм ,(разг.),"Все будет хорошо, это я те как гинеколог террапевту говорю! ",#Общие ,NonNone,NonNone
Говорящие овощи,"Люди, живущие без определённой цели.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
говялик,Очень пьяный человек.,NonNone,(Ну ты напился как говялик),NonNone,#Общие ,NonNone,NonNone
Гога,толстый человек.,м.,NonNone,смотри! Вон гога идёт! ,#Общие ,от урюкского гого — жир.,жирогон.
Годзилла,чел крупного телосложения и судя по внешнему виду небольшого ума.,"-ы, м.",NonNone,"Кончай наезжать, годзилла! ",#Общие ,NonNone,"бык, качок, здоровяк."
Годная причёска,"Прикольная причёска, многим нравится.","Сущ., ж.р. ",(Интернет),"Ооо, подстриглась? Годная причёска. ",#Общие ,Интернет.,NonNone
годничок,"Смешная, отличная фраза/прикол.",отличный ,(годничок шутейка),NonNone,#Общие #Социальныесети ,NonNone,NonNone
годно,Хорошо.,NonNone,(современное искусство),"""Очень годный фанфик!"", ""обязательно посмотри, фильм очень годный"". ",#Общие ,NonNone,NonNone
Годнота,"подойдет, подходящее что-то для чего-то.","сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
годняк,"Годится, сойдёт.",Подлежащее ,(Люди),Годняк трек). ,#Общие ,NonNone,сойдёт.
годовасик,Годовалый ребёнок.,"сущ., м.р. ",(мамочки на форумах),"""Мой годовасик - тугосеря"". ",#Общие ,Женский форум.,NonNone
Голактеко,"весь обитаемый мир, вселенная, человечество.",NonNone,(упячка),С избранными мы захватим голактеко. •  Лисоводы всея голактеко решили устроить тупой флэшмоб для установления рекорда гинеса по скачиванию ФФ 3.0 в день ее выхода. ,#Упячка ,NonNone,NonNone
